unixtime,datetime,targetLAT,targetLON,LAT,LON,STORAGE[Wh],STORAGE PER[%],BRANCH CONDITION
1520640000,2018-03-10T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520661600,2018-03-10T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520683200,2018-03-10T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520704800,2018-03-10T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520726400,2018-03-11T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520748000,2018-03-11T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520769600,2018-03-11T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520791200,2018-03-11T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520812800,2018-03-12T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520834400,2018-03-12T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520856000,2018-03-12T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520877600,2018-03-12T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520899200,2018-03-13T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520920800,2018-03-13T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520942400,2018-03-13T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520964000,2018-03-13T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1520985600,2018-03-14T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521007200,2018-03-14T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521028800,2018-03-14T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521050400,2018-03-14T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521072000,2018-03-15T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521093600,2018-03-15T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521115200,2018-03-15T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521136800,2018-03-15T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521158400,2018-03-16T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521180000,2018-03-16T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521201600,2018-03-16T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521223200,2018-03-16T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521244800,2018-03-17T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521266400,2018-03-17T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521288000,2018-03-17T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521309600,2018-03-17T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521331200,2018-03-18T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521352800,2018-03-18T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521374400,2018-03-18T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521396000,2018-03-18T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521417600,2018-03-19T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521439200,2018-03-19T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521460800,2018-03-19T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521482400,2018-03-19T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521504000,2018-03-20T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521525600,2018-03-20T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521547200,2018-03-20T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521568800,2018-03-20T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521590400,2018-03-21T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521612000,2018-03-21T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521633600,2018-03-21T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521655200,2018-03-21T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521676800,2018-03-22T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521698400,2018-03-22T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521720000,2018-03-22T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521741600,2018-03-22T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521763200,2018-03-23T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521784800,2018-03-23T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521806400,2018-03-23T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521828000,2018-03-23T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521849600,2018-03-24T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521871200,2018-03-24T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521892800,2018-03-24T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521914400,2018-03-24T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521936000,2018-03-25T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521957600,2018-03-25T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1521979200,2018-03-25T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522000800,2018-03-25T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522022400,2018-03-26T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522044000,2018-03-26T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522065600,2018-03-26T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522087200,2018-03-26T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522108800,2018-03-27T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522130400,2018-03-27T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522152000,2018-03-27T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522173600,2018-03-27T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522195200,2018-03-28T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522216800,2018-03-28T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522238400,2018-03-28T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522260000,2018-03-28T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522281600,2018-03-29T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522303200,2018-03-29T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522324800,2018-03-29T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522346400,2018-03-29T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522368000,2018-03-30T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522389600,2018-03-30T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522411200,2018-03-30T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522432800,2018-03-30T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522454400,2018-03-31T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522476000,2018-03-31T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522497600,2018-03-31T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522519200,2018-03-31T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522540800,2018-04-01T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522562400,2018-04-01T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522584000,2018-04-01T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522605600,2018-04-01T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522627200,2018-04-02T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522648800,2018-04-02T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522670400,2018-04-02T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522692000,2018-04-02T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522713600,2018-04-03T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522735200,2018-04-03T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522756800,2018-04-03T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522778400,2018-04-03T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522800000,2018-04-04T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522821600,2018-04-04T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522843200,2018-04-04T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522864800,2018-04-04T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522886400,2018-04-05T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522908000,2018-04-05T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522929600,2018-04-05T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522951200,2018-04-05T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522972800,2018-04-06T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1522994400,2018-04-06T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523016000,2018-04-06T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523037600,2018-04-06T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523059200,2018-04-07T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523080800,2018-04-07T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523102400,2018-04-07T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523124000,2018-04-07T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523145600,2018-04-08T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523167200,2018-04-08T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523188800,2018-04-08T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523210400,2018-04-08T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523232000,2018-04-09T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523253600,2018-04-09T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523275200,2018-04-09T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523296800,2018-04-09T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523318400,2018-04-10T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523340000,2018-04-10T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523361600,2018-04-10T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523383200,2018-04-10T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523404800,2018-04-11T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523426400,2018-04-11T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523448000,2018-04-11T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523469600,2018-04-11T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523491200,2018-04-12T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523512800,2018-04-12T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523534400,2018-04-12T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523556000,2018-04-12T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523577600,2018-04-13T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523599200,2018-04-13T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523620800,2018-04-13T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523642400,2018-04-13T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523664000,2018-04-14T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523685600,2018-04-14T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523707200,2018-04-14T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523728800,2018-04-14T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523750400,2018-04-15T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523772000,2018-04-15T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523793600,2018-04-15T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523815200,2018-04-15T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523836800,2018-04-16T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523858400,2018-04-16T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523880000,2018-04-16T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523901600,2018-04-16T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523923200,2018-04-17T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523944800,2018-04-17T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523966400,2018-04-17T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1523988000,2018-04-17T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524009600,2018-04-18T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524031200,2018-04-18T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524052800,2018-04-18T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524074400,2018-04-18T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524096000,2018-04-19T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524117600,2018-04-19T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524139200,2018-04-19T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524160800,2018-04-19T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524182400,2018-04-20T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524204000,2018-04-20T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524225600,2018-04-20T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524247200,2018-04-20T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524268800,2018-04-21T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524290400,2018-04-21T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524312000,2018-04-21T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524333600,2018-04-21T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524355200,2018-04-22T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524376800,2018-04-22T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524398400,2018-04-22T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524420000,2018-04-22T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524441600,2018-04-23T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524463200,2018-04-23T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524484800,2018-04-23T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524506400,2018-04-23T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524528000,2018-04-24T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524549600,2018-04-24T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524571200,2018-04-24T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524592800,2018-04-24T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524614400,2018-04-25T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524636000,2018-04-25T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524657600,2018-04-25T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524679200,2018-04-25T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524700800,2018-04-26T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524722400,2018-04-26T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524744000,2018-04-26T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524765600,2018-04-26T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524787200,2018-04-27T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524808800,2018-04-27T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524830400,2018-04-27T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524852000,2018-04-27T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524873600,2018-04-28T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524895200,2018-04-28T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524916800,2018-04-28T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524938400,2018-04-28T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524960000,2018-04-29T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1524981600,2018-04-29T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525003200,2018-04-29T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525024800,2018-04-29T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525046400,2018-04-30T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525068000,2018-04-30T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525089600,2018-04-30T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525111200,2018-04-30T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525132800,2018-05-01T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525154400,2018-05-01T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525176000,2018-05-01T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525197600,2018-05-01T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525219200,2018-05-02T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525240800,2018-05-02T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525262400,2018-05-02T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525284000,2018-05-02T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525305600,2018-05-03T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525327200,2018-05-03T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525348800,2018-05-03T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525370400,2018-05-03T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525392000,2018-05-04T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525413600,2018-05-04T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525435200,2018-05-04T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525456800,2018-05-04T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525478400,2018-05-05T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525500000,2018-05-05T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525521600,2018-05-05T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525543200,2018-05-05T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525564800,2018-05-06T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525586400,2018-05-06T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525608000,2018-05-06T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525629600,2018-05-06T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525651200,2018-05-07T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525672800,2018-05-07T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525694400,2018-05-07T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525716000,2018-05-07T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525737600,2018-05-08T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525759200,2018-05-08T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525780800,2018-05-08T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525802400,2018-05-08T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525824000,2018-05-09T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525845600,2018-05-09T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525867200,2018-05-09T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525888800,2018-05-09T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525910400,2018-05-10T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525932000,2018-05-10T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525953600,2018-05-10T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525975200,2018-05-10T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1525996800,2018-05-11T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526018400,2018-05-11T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526040000,2018-05-11T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526061600,2018-05-11T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526083200,2018-05-12T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526104800,2018-05-12T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526126400,2018-05-12T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526148000,2018-05-12T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526169600,2018-05-13T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526191200,2018-05-13T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526212800,2018-05-13T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526234400,2018-05-13T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526256000,2018-05-14T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526277600,2018-05-14T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526299200,2018-05-14T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526320800,2018-05-14T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526342400,2018-05-15T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526364000,2018-05-15T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526385600,2018-05-15T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526407200,2018-05-15T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526428800,2018-05-16T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526450400,2018-05-16T06:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526472000,2018-05-16T12:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526493600,2018-05-16T18:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
1526515200,2018-05-17T00:00:00.000000+0000,NaN,NaN,34.75,134.79,0.0,0.0,no action
