îN,åé,ì˙,éûÅiUTCÅj,ë‰ïóî‘çÜ,ë‰ïóñº,äKãâ,à‹ìx,åoìx,íÜêSãCà≥,ç≈ëÂïóë¨,50KTí∑åaï˚å¸,50KTí∑åa,50KTíZåa,30KTí∑åaï˚å¸,30KTí∑åa,30KTíZåa,è„ó§
2023,8,11,18,2306,KHANUN,6,37.6,124.9,1002,0,0,0,0,0,0,0,0
2023,8,7,0,2307,LAN,2,22.5,149.0,1004,0,0,0,0,0,0,0,0
2023,8,7,6,2307,LAN,2,22.8,149.4,1002,0,0,0,0,0,0,0,0
2023,8,7,12,2307,LAN,2,23.1,149.8,1004,0,0,0,0,0,0,0,0
2023,8,7,18,2307,LAN,2,23.6,149.9,1002,0,0,0,0,0,0,0,0
2023,8,8,0,2307,LAN,3,23.9,149.4,1000,35,0,0,0,9,150,150,0
2023,8,8,6,2307,LAN,3,24.2,148.8,996,40,0,0,0,9,150,150,0
2023,8,8,12,2307,LAN,3,24.4,148.3,992,45,0,0,0,9,150,150,0
2023,8,8,18,2307,LAN,3,24.4,147.6,992,45,0,0,0,9,150,150,0
2023,8,9,0,2307,LAN,4,24.3,146.9,990,50,0,0,0,9,150,150,0
2023,8,9,6,2307,LAN,4,24.6,146.1,985,50,0,0,0,1,180,100,0
2023,8,9,12,2307,LAN,4,24.8,145.4,980,55,9,50,50,1,180,100,0
2023,8,9,18,2307,LAN,4,25.0,144.7,975,60,9,60,60,1,180,100,0
2023,8,10,0,2307,LAN,5,25.2,143.9,970,65,9,70,70,1,180,100,0
2023,8,10,6,2307,LAN,5,25.5,143.5,960,75,9,70,70,1,180,100,0
2023,8,10,9,2307,LAN,5,25.8,143.4,955,80,9,70,70,1,180,100,0
2023,8,10,12,2307,LAN,5,26.0,143.2,950,85,9,70,70,1,150,120,0
2023,8,10,15,2307,LAN,5,26.2,143.0,950,85,9,70,70,1,150,120,0
2023,8,10,18,2307,LAN,5,26.4,142.9,940,90,9,70,70,1,150,120,0
2023,8,10,21,2307,LAN,5,26.6,143.0,940,90,9,70,70,1,150,120,0
2023,8,11,0,2307,LAN,5,26.9,142.9,940,90,9,70,70,1,150,120,0
2023,8,11,3,2307,LAN,5,27.1,142.9,940,90,9,70,70,1,150,120,0
2023,8,11,6,2307,LAN,5,27.4,142.9,940,90,9,70,70,1,150,120,0
2023,8,11,9,2307,LAN,5,27.7,142.9,940,90,9,70,70,1,150,120,0
2023,8,11,12,2307,LAN,5,27.9,142.6,940,90,9,70,70,1,150,120,0
2023,8,11,15,2307,LAN,5,28.0,142.4,940,90,9,60,60,1,150,120,0
2023,8,11,18,2307,LAN,5,28.2,142.4,950,85,9,60,60,1,150,120,0
2023,8,12,0,2307,LAN,5,28.6,141.9,950,85,9,70,70,1,150,120,0
2023,8,12,6,2307,LAN,5,28.9,141.4,950,85,9,70,70,1,150,120,0
2023,8,12,12,2307,LAN,5,29.1,140.7,955,80,9,60,60,2,180,120,0
2023,8,12,18,2307,LAN,5,29.3,140.0,965,75,9,60,60,2,180,120,0
2023,8,13,0,2307,LAN,5,29.8,139.6,965,75,9,60,60,2,180,120,0
2023,8,13,6,2307,LAN,5,30.3,138.9,965,75,9,60,60,2,180,120,0
2023,8,13,12,2307,LAN,5,30.7,138.6,965,75,9,60,60,2,180,120,0
2023,8,13,18,2307,LAN,5,31.2,138.1,970,70,9,60,60,2,180,150,0
2023,8,14,0,2307,LAN,5,31.8,137.5,970,70,9,70,70,2,180,150,0
2023,8,14,3,2307,LAN,5,32.0,137.2,970,70,9,70,70,2,180,150,0
2023,8,14,6,2307,LAN,5,32.3,136.9,970,65,9,70,70,2,180,150,0
2023,8,14,9,2307,LAN,5,32.6,136.8,970,65,9,70,70,9,150,150,0
2023,8,14,12,2307,LAN,4,32.8,136.6,975,60,9,70,70,2,150,120,0
2023,8,14,15,2307,LAN,4,33.0,136.4,975,60,9,70,70,2,150,120,0
2023,8,14,18,2307,LAN,4,33.3,136.0,975,60,9,70,70,2,150,120,0
2023,8,14,19,2307,LAN,4,33.5,136.0,975,60,9,70,70,2,150,120,1
2023,8,14,21,2307,LAN,4,33.7,135.8,975,60,9,70,70,2,150,120,0
2023,8,15,0,2307,LAN,4,34.1,135.3,980,55,9,70,70,2,150,120,0
2023,8,15,3,2307,LAN,4,34.5,135.0,985,50,0,0,0,2,150,120,0
2023,8,15,4,2307,LAN,4,34.7,134.9,985,50,0,0,0,2,150,120,1
2023,8,15,6,2307,LAN,4,35.1,134.9,985,50,0,0,0,2,150,120,0
2023,8,15,9,2307,LAN,3,35.4,134.8,990,45,0,0,0,2,150,120,0
2023,8,15,12,2307,LAN,3,36.0,134.7,990,45,0,0,0,2,150,120,0
2023,8,15,18,2307,LAN,3,37.0,134.8,990,40,0,0,0,2,120,90,0
2023,8,16,0,2307,LAN,3,38.2,135.5,990,40,0,0,0,2,120,90,0
2023,8,16,6,2307,LAN,3,39.7,136.1,990,40,0,0,0,2,120,90,0
2023,8,16,12,2307,LAN,3,40.6,136.6,990,40,0,0,0,9,120,120,0
2023,8,16,18,2307,LAN,3,42.0,137.7,990,40,0,0,0,9,120,120,0
2023,8,17,0,2307,LAN,3,44.2,138.4,990,40,0,0,0,9,120,120,0
2023,8,17,6,2307,LAN,6,44.8,139.4,990,0,0,0,0,0,0,0,0
2023,8,17,12,2307,LAN,6,45.8,141.1,992,0,0,0,0,0,0,0,0
2023,8,17,18,2307,LAN,6,46.9,144.2,992,0,0,0,0,0,0,0,0
2023,8,18,0,2307,LAN,6,47.8,147.5,994,0,0,0,0,0,0,0,0
2023,8,18,6,2307,LAN,6,48.5,150.6,998,0,0,0,0,0,0,0,0
2023,8,18,12,2307,LAN,6,49.2,154.3,1000,0,0,0,0,0,0,0,0
2023,8,12,0,2308,DORA,7,15.6,180.1,975,80,9,30,30,8,90,60,0
2023,8,12,6,2308,DORA,5,16.3,179.1,980,75,9,30,30,8,90,60,0
2023,8,12,12,2308,DORA,5,17.0,178.0,980,75,9,30,30,8,90,60,0
2023,8,12,18,2308,DORA,5,17.8,176.9,980,75,9,30,30,8,90,60,0
2023,8,13,0,2308,DORA,5,18.1,175.4,985,70,9,20,20,8,90,60,0
2023,8,13,6,2308,DORA,5,18.1,174.1,990,65,9,20,20,8,90,60,0
2023,8,13,12,2308,DORA,4,18.1,172.7,994,55,9,20,20,8,90,60,0
2023,8,13,18,2308,DORA,4,18.3,171.4,998,50,0,0,0,8,90,60,0
2023,8,14,0,2308,DORA,3,18.7,170.2,1000,45,0,0,0,8,90,60,0
2023,8,14,6,2308,DORA,3,19.3,169.2,1000,45,0,0,0,8,90,60,0
2023,8,14,12,2308,DORA,3,19.8,168.6,1000,45,0,0,0,8,90,60,0
2023,8,14,18,2308,DORA,3,20.2,168.2,1004,35,0,0,0,8,90,60,0
2023,8,15,0,2308,DORA,2,20.6,167.9,1006,0,0,0,0,0,0,0,0
2023,8,15,6,2308,DORA,2,21.5,167.8,1006,0,0,0,0,0,0,0,0
2023,8,15,12,2308,DORA,2,22.6,168.2,1010,0,0,0,0,0,0,0,0
2023,8,15,18,2308,DORA,2,23.5,168.2,1010,0,0,0,0,0,0,0,0
2023,8,16,0,2308,DORA,2,24.1,168.3,1010,0,0,0,0,0,0,0,0
2023,8,16,6,2308,DORA,2,25.4,168.7,1010,0,0,0,0,0,0,0,0
2023,8,16,12,2308,DORA,2,26.9,168.7,1010,0,0,0,0,0,0,0,0
2023,8,16,18,2308,DORA,2,27.9,168.5,1010,0,0,0,0,0,0,0,0
2023,8,17,0,2308,DORA,2,29.0,168.2,1012,0,0,0,0,0,0,0,0
2023,8,17,6,2308,DORA,2,29.8,167.7,1010,0,0,0,0,0,0,0,0
2023,8,17,12,2308,DORA,2,30.5,167.2,1012,0,0,0,0,0,0,0,0
2023,8,17,18,2308,DORA,2,31.2,166.6,1010,0,0,0,0,0,0,0,0
2023,8,18,0,2308,DORA,2,31.6,166.2,1012,0,0,0,0,0,0,0,0
2023,8,18,6,2308,DORA,2,31.9,165.9,1012,0,0,0,0,0,0,0,0
2023,8,18,12,2308,DORA,2,32.1,166.2,1012,0,0,0,0,0,0,0,0
2023,8,18,18,2308,DORA,2,32.5,166.9,1012,0,0,0,0,0,0,0,0
2023,8,19,0,2308,DORA,2,32.9,167.4,1012,0,0,0,0,0,0,0,0
2023,8,19,6,2308,DORA,2,33.2,168.0,1012,0,0,0,0,0,0,0,0
2023,8,19,12,2308,DORA,2,33.2,168.7,1012,0,0,0,0,0,0,0,0
2023,8,19,18,2308,DORA,2,33.1,169.4,1012,0,0,0,0,0,0,0,0
2023,8,20,0,2308,DORA,2,32.9,170.4,1012,0,0,0,0,0,0,0,0
2023,8,20,6,2308,DORA,2,32.5,171.6,1010,0,0,0,0,0,0,0,0
2023,8,20,12,2308,DORA,2,32.4,172.7,1010,0,0,0,0,0,0,0,0
2023,8,20,18,2308,DORA,2,32.6,173.9,1008,0,0,0,0,0,0,0,0
2023,8,21,0,2308,DORA,2,33.0,174.9,1008,0,0,0,0,0,0,0,0
2023,8,21,6,2308,DORA,2,33.5,175.7,1008,0,0,0,0,0,0,0,0
2023,8,21,12,2308,DORA,6,34.3,177.1,1010,0,0,0,0,0,0,0,0
2023,8,21,18,2308,DORA,6,35.2,178.3,1010,0,0,0,0,0,0,0,0
2023,8,22,0,2308,DORA,6,36.2,179.6,1008,0,0,0,0,0,0,0,0
2023,8,22,6,2308,DORA,6,37.0,181.2,1008,0,0,0,0,0,0,0,0
2023,8,22,0,2309,SAOLA,2,18.8,128.3,1006,0,0,0,0,0,0,0,0
2023,8,22,6,2309,SAOLA,2,18.6,127.5,1004,0,0,0,0,0,0,0,0
2023,8,22,12,2309,SAOLA,2,18.5,126.8,1004,0,0,0,0,0,0,0,0
2023,8,22,18,2309,SAOLA,2,18.5,126.5,1004,0,0,0,0,0,0,0,0
2023,8,23,0,2309,SAOLA,2,18.5,126.2,1006,0,0,0,0,0,0,0,0
2023,8,23,6,2309,SAOLA,2,18.6,125.9,1004,0,0,0,0,0,0,0,0
2023,8,23,12,2309,SAOLA,2,18.8,125.6,1006,0,0,0,0,0,0,0,0
2023,8,23,18,2309,SAOLA,2,19.5,125.3,1004,0,0,0,0,0,0,0,0
2023,8,24,0,2309,SAOLA,2,20.0,125.1,1006,0,0,0,0,0,0,0,0
2023,8,24,6,2309,SAOLA,3,20.5,124.8,1002,35,0,0,0,3,150,90,0
2023,8,24,12,2309,SAOLA,3,20.2,124.5,1002,35,0,0,0,3,150,90,0
2023,8,24,18,2309,SAOLA,3,20.1,124.3,1000,40,0,0,0,3,150,90,0
2023,8,25,0,2309,SAOLA,3,19.9,124.0,998,45,0,0,0,3,150,90,0
2023,8,25,6,2309,SAOLA,4,19.8,123.8,994,50,0,0,0,3,150,90,0
2023,8,25,12,2309,SAOLA,5,19.6,123.6,980,65,9,30,30,3,150,90,0
2023,8,25,18,2309,SAOLA,5,19.2,123.4,975,70,9,40,40,3,150,90,0
2023,8,26,0,2309,SAOLA,5,18.5,123.2,970,75,9,40,40,3,150,90,0
2023,8,26,6,2309,SAOLA,5,18.0,123.2,955,85,9,50,50,3,150,90,0
2023,8,26,12,2309,SAOLA,5,17.6,123.0,950,90,9,50,50,3,150,90,0
2023,8,26,18,2309,SAOLA,5,17.2,122.9,940,95,9,50,50,3,150,90,0
2023,8,27,0,2309,SAOLA,5,16.8,122.9,940,95,9,50,50,3,150,90,0
2023,8,27,6,2309,SAOLA,5,16.5,123.0,940,95,9,50,50,3,150,90,0
2023,8,27,12,2309,SAOLA,5,16.2,123.2,940,95,9,50,50,3,150,90,0
2023,8,27,18,2309,SAOLA,5,16.0,123.7,955,85,9,40,40,3,150,90,0
2023,8,28,0,2309,SAOLA,5,16.8,124.4,960,80,9,40,40,3,150,90,0
2023,8,28,6,2309,SAOLA,5,17.5,124.2,955,85,9,40,40,9,120,120,0
2023,8,28,12,2309,SAOLA,5,17.9,124.0,955,85,9,40,40,9,120,120,0
2023,8,28,18,2309,SAOLA,5,18.3,123.8,955,85,9,40,40,9,120,120,0
2023,8,29,0,2309,SAOLA,5,18.5,123.5,955,85,9,40,40,9,120,120,0
2023,8,29,6,2309,SAOLA,5,18.9,123.1,950,90,9,40,40,9,120,120,0
2023,8,29,12,2309,SAOLA,5,19.3,122.7,940,95,9,50,50,7,150,120,0
2023,8,29,18,2309,SAOLA,5,19.9,121.9,935,100,9,50,50,7,150,120,0
2023,8,30,0,2309,SAOLA,5,20.1,121.0,920,105,9,50,50,7,150,120,0
2023,8,30,6,2309,SAOLA,5,20.4,120.3,920,105,9,50,50,7,150,120,0
2023,8,30,12,2309,SAOLA,5,20.7,119.6,920,105,9,50,50,8,150,120,0
2023,8,30,18,2309,SAOLA,5,20.9,118.7,920,105,9,50,50,8,150,120,0
2023,8,31,0,2309,SAOLA,5,21.1,118.2,920,105,9,50,50,1,150,120,0
2023,8,31,6,2309,SAOLA,5,21.2,117.8,920,105,9,50,50,1,150,120,0
2023,8,31,12,2309,SAOLA,5,21.5,117.3,935,100,9,50,50,1,150,120,0
2023,8,31,18,2309,SAOLA,5,21.6,116.8,940,95,9,50,50,1,150,120,0
2023,9,1,0,2309,SAOLA,5,21.9,116.2,940,95,9,50,50,1,150,120,0
2023,9,1,6,2309,SAOLA,5,22.0,115.4,940,95,9,50,50,9,120,120,0
2023,9,1,12,2309,SAOLA,5,22.0,114.4,950,85,9,50,50,9,90,90,0
2023,9,1,18,2309,SAOLA,5,22.0,113.4,970,70,9,40,40,9,90,90,0
2023,9,2,0,2309,SAOLA,4,21.7,112.7,980,60,9,40,40,9,90,90,0
2023,9,2,6,2309,SAOLA,4,21.7,111.9,990,50,0,0,0,4,60,40,0
2023,9,2,12,2309,SAOLA,3,21.7,111.1,996,35,0,0,0,4,60,40,0
2023,9,2,18,2309,SAOLA,2,21.6,110.5,998,0,0,0,0,0,0,0,0
2023,9,3,0,2309,SAOLA,2,21.4,109.7,1000,0,0,0,0,0,0,0,0
2023,9,3,6,2309,SAOLA,2,21.2,109.4,1000,0,0,0,0,0,0,0,0
2023,9,3,12,2309,SAOLA,2,20.9,109.3,1000,0,0,0,0,0,0,0,0
2023,8,23,18,2310,DAMREY,2,16.9,151.6,1002,0,0,0,0,0,0,0,0
2023,8,24,0,2310,DAMREY,2,17.1,152.0,1002,0,0,0,0,0,0,0,0
2023,8,24,6,2310,DAMREY,2,17.3,152.4,1000,0,0,0,0,0,0,0,0
2023,8,24,12,2310,DAMREY,2,17.6,153.1,1002,0,0,0,0,0,0,0,0
2023,8,24,18,2310,DAMREY,3,18.0,153.8,998,35,0,0,0,2,240,120,0
2023,8,25,0,2310,DAMREY,3,18.7,154.7,998,35,0,0,0,2,240,120,0
2023,8,25,6,2310,DAMREY,3,20.0,155.5,994,40,0,0,0,2,240,180,0
2023,8,25,12,2310,DAMREY,3,21.5,155.3,994,40,0,0,0,2,240,180,0
2023,8,25,18,2310,DAMREY,3,23.0,154.7,994,40,0,0,0,2,240,180,0
2023,8,26,0,2310,DAMREY,3,24.2,154.0,990,45,0,0,0,2,240,180,0
2023,8,26,6,2310,DAMREY,4,26.1,152.9,985,50,0,0,0,2,240,180,0
2023,8,26,12,2310,DAMREY,4,27.8,151.1,985,50,0,0,0,2,240,180,0
2023,8,26,18,2310,DAMREY,4,29.6,149.3,985,50,0,0,0,2,240,150,0
2023,8,27,0,2310,DAMREY,4,31.7,147.3,985,50,0,0,0,2,240,150,0
2023,8,27,6,2310,DAMREY,4,33.9,145.7,985,50,0,0,0,2,240,150,0
2023,8,27,12,2310,DAMREY,4,35.6,144.6,985,50,0,0,0,2,240,150,0
2023,8,27,18,2310,DAMREY,3,37.1,144.2,990,45,0,0,0,2,180,120,0
2023,8,28,0,2310,DAMREY,3,38.5,144.6,990,45,0,0,0,2,180,120,0
2023,8,28,6,2310,DAMREY,3,39.6,145.4,990,45,0,0,0,2,180,120,0
2023,8,28,12,2310,DAMREY,4,40.6,147.2,985,50,0,0,0,3,210,120,0
2023,8,28,18,2310,DAMREY,4,41.0,149.5,985,50,0,0,0,3,210,120,0
2023,8,29,0,2310,DAMREY,3,41.2,152.3,990,45,0,0,0,3,210,120,0
2023,8,29,6,2310,DAMREY,6,41.1,156.7,992,0,0,0,0,0,0,0,0
2023,8,29,12,2310,DAMREY,6,41.3,161.2,992,0,0,0,0,0,0,0,0
2023,8,29,18,2310,DAMREY,6,41.4,165.7,992,0,0,0,0,0,0,0,0
2023,8,30,0,2310,DAMREY,6,42.4,172.7,988,0,0,0,0,0,0,0,0
2023,8,30,6,2310,DAMREY,6,44.5,178.8,980,0,0,0,0,0,0,0,0
2023,8,30,12,2310,DAMREY,6,46.2,182.1,974,0,0,0,0,0,0,0,0
2023,8,27,6,2311,HAIKUI,2,18.3,144.3,998,0,0,0,0,0,0,0,0
2023,8,27,12,2311,HAIKUI,2,18.4,144.0,1000,0,0,0,0,0,0,0,0
2023,8,27,18,2311,HAIKUI,2,18.3,143.4,998,0,0,0,0,0,0,0,0
2023,8,28,0,2311,HAIKUI,2,18.6,142.4,998,0,0,0,0,0,0,0,0
2023,8,28,6,2311,HAIKUI,2,18.7,141.3,998,0,0,0,0,0,0,0,0
2023,8,28,12,2311,HAIKUI,2,18.7,140.4,998,0,0,0,0,0,0,0,0
2023,8,28,18,2311,HAIKUI,3,18.6,139.4,996,35,0,0,0,9,120,120,0
2023,8,29,0,2311,HAIKUI,3,18.9,138.0,994,40,0,0,0,9,120,120,0
2023,8,29,6,2311,HAIKUI,3,19.0,137.4,990,45,0,0,0,1,150,120,0
2023,8,29,12,2311,HAIKUI,3,19.1,136.7,990,45,0,0,0,1,150,120,0
2023,8,29,18,2311,HAIKUI,3,19.5,136.5,990,45,0,0,0,1,150,120,0
2023,8,30,0,2311,HAIKUI,3,20.1,136.2,990,45,0,0,0,1,150,120,0
2023,8,30,6,2311,HAIKUI,3,20.5,135.6,990,45,0,0,0,1,150,120,0
2023,8,30,12,2311,HAIKUI,3,21.1,135.1,990,45,0,0,0,1,150,120,0
2023,8,30,18,2311,HAIKUI,4,21.1,133.7,985,50,0,0,0,1,150,120,0
2023,8,31,0,2311,HAIKUI,4,21.1,133.0,980,55,9,50,50,1,180,120,0
2023,8,31,6,2311,HAIKUI,4,21.1,132.0,980,55,9,50,50,1,180,120,0
2023,8,31,12,2311,HAIKUI,4,21.2,131.1,980,55,9,50,50,1,180,120,0
2023,8,31,18,2311,HAIKUI,4,21.5,130.3,980,55,9,50,50,1,180,120,0
2023,9,1,0,2311,HAIKUI,4,22.0,129.4,975,60,9,60,60,1,180,120,0
2023,9,1,6,2311,HAIKUI,4,22.2,128.4,975,60,9,60,60,1,180,120,0
2023,9,1,12,2311,HAIKUI,5,21.9,127.6,970,65,9,60,60,1,180,120,0
2023,9,1,18,2311,HAIKUI,5,21.7,127.0,970,65,9,60,60,1,180,120,0
2023,9,2,0,2311,HAIKUI,5,22.1,126.3,965,70,9,60,60,1,180,120,0
2023,9,2,6,2311,HAIKUI,5,22.4,125.3,960,75,9,60,60,1,210,120,0
2023,9,2,12,2311,HAIKUI,5,22.7,124.3,960,75,4,80,70,1,210,120,0
2023,9,2,18,2311,HAIKUI,5,22.7,123.1,945,85,4,90,70,1,210,120,0
2023,9,3,0,2311,HAIKUI,5,22.6,122.6,950,80,4,90,70,1,210,120,0
2023,9,3,6,2311,HAIKUI,5,22.9,121.5,965,65,9,60,60,1,210,120,0
2023,9,3,12,2311,HAIKUI,4,22.8,120.1,975,55,9,30,30,1,210,120,0
2023,9,3,18,2311,HAIKUI,4,22.6,120.0,980,50,0,0,0,1,210,120,0
2023,9,4,0,2311,HAIKUI,3,23.1,119.8,985,45,0,0,0,1,210,120,0
2023,9,4,6,2311,HAIKUI,3,23.2,119.2,985,45,0,0,0,1,210,120,0
2023,9,4,12,2311,HAIKUI,3,23.9,118.6,992,40,0,0,0,1,210,120,0
2023,9,4,18,2311,HAIKUI,3,23.5,117.3,996,35,0,0,0,1,210,120,0
2023,9,5,0,2311,HAIKUI,2,23.4,116.8,1000,0,0,0,0,0,0,0,0
2023,9,5,6,2311,HAIKUI,2,23.5,116.5,1000,0,0,0,0,0,0,0,0
2023,9,5,12,2311,HAIKUI,2,23.5,116.1,1002,0,0,0,0,0,0,0,0
2023,9,5,18,2311,HAIKUI,2,23.3,115.5,1004,0,0,0,0,0,0,0,0
2023,9,6,0,2311,HAIKUI,2,23.2,115.1,1006,0,0,0,0,0,0,0,0
2023,8,29,18,2312,KIROGI,2,11.3,154.7,1004,0,0,0,0,0,0,0,0
2023,8,30,0,2312,KIROGI,2,12.2,154.5,1004,0,0,0,0,0,0,0,0
2023,8,30,6,2312,KIROGI,2,12.8,154.4,1002,0,0,0,0,0,0,0,0
2023,8,30,12,2312,KIROGI,3,13.3,154.3,1000,35,0,0,0,1,120,90,0
2023,8,30,18,2312,KIROGI,3,14.0,154.4,998,40,0,0,0,1,120,90,0
2023,8,31,0,2312,KIROGI,3,15.1,154.5,998,40,0,0,0,1,150,90,0
2023,8,31,6,2312,KIROGI,3,16.7,154.2,994,45,0,0,0,1,150,90,0
2023,8,31,12,2312,KIROGI,3,18.0,153.9,994,45,0,0,0,1,180,120,0
2023,8,31,18,2312,KIROGI,3,19.0,152.9,994,45,0,0,0,1,180,120,0
2023,9,1,0,2312,KIROGI,3,20.4,151.9,994,45,0,0,0,1,180,120,0
2023,9,1,6,2312,KIROGI,3,22.0,150.8,998,40,0,0,0,1,210,90,0
2023,9,1,12,2312,KIROGI,3,23.4,149.4,998,40,0,0,0,1,210,90,0
2023,9,1,18,2312,KIROGI,3,24.4,148.5,998,40,0,0,0,1,210,90,0
2023,9,2,0,2312,KIROGI,3,25.4,147.7,1000,35,0,0,0,1,210,90,0
2023,9,2,6,2312,KIROGI,3,27.1,146.3,1000,35,0,0,0,1,180,90,0
2023,9,2,12,2312,KIROGI,3,28.6,144.9,1000,35,0,0,0,1,180,90,0
2023,9,2,18,2312,KIROGI,3,29.1,143.0,1000,35,0,0,0,1,180,90,0
2023,9,3,0,2312,KIROGI,2,29.5,142.0,1002,0,0,0,0,0,0,0,0
2023,9,3,6,2312,KIROGI,2,30.2,140.7,1002,0,0,0,0,0,0,0,0
2023,9,3,12,2312,KIROGI,2,30.5,139.7,1002,0,0,0,0,0,0,0,0
2023,9,3,18,2312,KIROGI,2,31.2,138.2,1002,0,0,0,0,0,0,0,0
2023,9,4,0,2312,KIROGI,2,31.8,137.1,1002,0,0,0,0,0,0,0,0
2023,9,4,6,2312,KIROGI,2,31.8,135.7,1002,0,0,0,0,0,0,0,0
2023,9,4,12,2312,KIROGI,2,31.6,134.5,1004,0,0,0,0,0,0,0,0
2023,9,4,18,2312,KIROGI,2,31.5,133.3,1004,0,0,0,0,0,0,0,0
2023,9,5,0,2312,KIROGI,2,31.1,131.8,1004,0,0,0,0,0,0,0,0
2023,9,5,6,2312,KIROGI,2,31.0,132.0,1004,0,0,0,0,0,0,0,0
2023,9,5,12,2312,KIROGI,2,31.2,132.4,1004,0,0,0,0,0,0,0,0
2023,9,5,18,2312,KIROGI,2,31.8,132.7,1004,0,0,0,0,0,0,0,0
2023,9,6,0,2312,KIROGI,2,32.1,133.3,1004,0,0,0,0,0,0,0,0
2023,9,6,6,2312,KIROGI,2,32.1,134.0,1002,0,0,0,0,0,0,0,0
2023,9,6,12,2312,KIROGI,2,32.1,134.6,1004,0,0,0,0,0,0,0,0
2023,9,4,6,2313,YUN-YEUNG,2,20.0,129.4,1002,0,0,0,0,0,0,0,0
2023,9,4,12,2313,YUN-YEUNG,2,20.5,130.3,1002,0,0,0,0,0,0,0,0
2023,9,4,18,2313,YUN-YEUNG,2,20.9,130.7,1002,0,0,0,0,0,0,0,0
2023,9,5,0,2313,YUN-YEUNG,2,21.3,131.0,1004,0,0,0,0,0,0,0,0
2023,9,5,6,2313,YUN-YEUNG,2,21.9,131.5,1002,0,0,0,0,0,0,0,0
2023,9,5,12,2313,YUN-YEUNG,3,22.7,131.9,1000,35,0,0,0,3,150,90,0
2023,9,5,18,2313,YUN-YEUNG,3,24.1,132.5,1000,35,0,0,0,3,150,90,0
2023,9,6,0,2313,YUN-YEUNG,3,25.6,133.1,1000,35,0,0,0,3,150,90,0
2023,9,6,6,2313,YUN-YEUNG,3,26.6,134.2,998,40,0,0,0,3,120,90,0
2023,9,6,12,2313,YUN-YEUNG,3,27.4,134.8,998,40,0,0,0,3,120,90,0
2023,9,6,18,2313,YUN-YEUNG,3,28.5,135.6,998,40,0,0,0,3,150,90,0
2023,9,7,0,2313,YUN-YEUNG,3,29.7,136.5,998,40,0,0,0,3,150,90,0
2023,9,7,6,2313,YUN-YEUNG,3,30.9,137.0,998,40,0,0,0,2,150,120,0
2023,9,7,12,2313,YUN-YEUNG,3,31.7,137.0,998,40,0,0,0,1,180,120,0
2023,9,7,18,2313,YUN-YEUNG,3,32.6,137.0,998,40,0,0,0,1,180,120,0
2023,9,8,0,2313,YUN-YEUNG,3,32.7,137.1,998,40,0,0,0,1,180,120,0
2023,9,8,6,2313,YUN-YEUNG,3,32.6,137.4,1000,35,0,0,0,1,180,120,0
2023,9,8,12,2313,YUN-YEUNG,2,33.6,138.0,1004,0,0,0,0,0,0,0,0
2023,9,8,18,2313,YUN-YEUNG,2,34.2,138.2,1006,0,0,0,0,0,0,0,0
2023,9,28,12,2314,KOINU,2,15.8,139.0,1004,0,0,0,0,0,0,0,0
2023,9,28,18,2314,KOINU,2,15.6,137.5,1004,0,0,0,0,0,0,0,0
2023,9,29,0,2314,KOINU,2,15.3,135.8,1004,0,0,0,0,0,0,0,0
2023,9,29,6,2314,KOINU,2,15.2,135.1,1002,0,0,0,0,0,0,0,0
2023,9,29,12,2314,KOINU,2,15.6,134.2,1004,0,0,0,0,0,0,0,0
2023,9,29,18,2314,KOINU,3,15.5,132.3,1000,35,0,0,0,5,180,120,0
2023,9,30,0,2314,KOINU,3,15.3,131.8,1000,35,0,0,0,5,180,120,0
2023,9,30,6,2314,KOINU,3,16.1,131.4,998,35,0,0,0,5,180,120,0
2023,9,30,12,2314,KOINU,3,16.5,130.6,996,40,0,0,0,5,180,120,0
2023,9,30,18,2314,KOINU,3,17.0,130.2,992,45,0,0,0,4,270,120,0
2023,10,1,0,2314,KOINU,4,17.4,129.5,990,50,0,0,0,4,270,120,0
2023,10,1,6,2314,KOINU,4,17.9,128.8,990,50,0,0,0,3,300,210,0
2023,10,1,12,2314,KOINU,4,18.3,128.4,985,55,9,50,50,3,300,210,0
2023,10,1,18,2314,KOINU,5,18.7,128.0,975,65,9,50,50,3,300,210,0
2023,10,2,0,2314,KOINU,5,19.2,127.3,965,75,9,60,60,3,300,210,0
2023,10,2,6,2314,KOINU,5,19.7,126.6,955,80,9,60,60,3,300,240,0
2023,10,2,12,2314,KOINU,5,20.0,126.2,950,85,9,80,80,9,300,300,0
2023,10,2,18,2314,KOINU,5,20.2,125.5,940,90,9,90,90,9,300,300,0
2023,10,3,0,2314,KOINU,5,20.5,125.1,940,90,9,90,90,9,300,300,0
2023,10,3,6,2314,KOINU,5,21.2,124.9,940,90,9,90,90,9,300,300,0
2023,10,3,12,2314,KOINU,5,21.7,124.7,940,90,9,90,90,9,300,300,0
2023,10,3,18,2314,KOINU,5,22.1,124.0,950,85,9,90,90,7,300,240,0
2023,10,4,0,2314,KOINU,5,22.2,123.5,950,85,9,90,90,7,300,240,0
2023,10,4,6,2314,KOINU,5,22.2,122.7,940,90,9,90,90,7,300,240,0
2023,10,4,12,2314,KOINU,5,22.0,122.0,940,90,9,90,90,8,350,180,0
2023,10,4,18,2314,KOINU,5,22.0,121.2,940,90,9,90,90,8,350,180,0
2023,10,5,0,2314,KOINU,5,22.0,120.8,960,80,8,180,90,8,350,180,0
