îN,åé,ì˙,éûÅiUTCÅj,ë‰ïóî‘çÜ,ë‰ïóñº,äKãâ,à‹ìx,åoìx,íÜêSãCà≥,ç≈ëÂïóë¨,50KTí∑åaï˚å¸,50KTí∑åa,50KTíZåa,30KTí∑åaï˚å¸,30KTí∑åa,30KTíZåa,è„ó§
2022,8,31,0,2211,HINNAMNOR,5,25.9,130.3,935,100,9,50,50,8,120,90,0
2022,8,31,3,2211,HINNAMNOR,5,25.7,129.6,935,100,9,50,50,8,120,90,0
2022,8,31,6,2211,HINNAMNOR,5,25.4,129.0,935,100,9,50,50,8,120,90,0
2022,8,31,9,2211,HINNAMNOR,5,25.1,128.4,935,100,9,50,50,8,120,90,0
2022,8,31,12,2211,HINNAMNOR,5,24.7,127.7,935,100,9,50,50,7,130,90,0
2022,8,31,18,2211,HINNAMNOR,5,23.7,126.3,935,100,9,50,50,7,130,90,0
2022,9,1,0,2211,HINNAMNOR,5,22.6,125.7,925,100,9,50,50,7,210,120,0
2022,9,1,6,2211,HINNAMNOR,5,21.8,125.5,925,100,9,50,50,7,240,120,0
2022,9,1,12,2211,HINNAMNOR,5,21.3,125.5,925,100,9,50,50,7,270,120,0
2022,9,1,18,2211,HINNAMNOR,5,21.3,125.5,935,90,9,50,50,7,300,180,0
2022,9,2,0,2211,HINNAMNOR,5,21.5,125.5,940,80,9,50,50,7,300,180,0
2022,9,2,6,2211,HINNAMNOR,5,21.9,125.0,945,75,9,50,50,7,300,180,0
2022,9,2,12,2211,HINNAMNOR,5,22.1,124.6,950,75,9,50,50,3,325,210,0
2022,9,2,18,2211,HINNAMNOR,5,22.5,124.6,955,75,9,50,50,3,325,210,0
2022,9,2,21,2211,HINNAMNOR,5,22.7,124.6,960,75,9,50,50,3,325,210,0
2022,9,3,0,2211,HINNAMNOR,5,23.0,124.6,960,75,2,80,60,3,350,300,0
2022,9,3,3,2211,HINNAMNOR,5,23.3,124.6,960,75,2,80,60,3,350,300,0
2022,9,3,6,2211,HINNAMNOR,5,23.8,124.7,960,75,2,80,60,3,350,300,0
2022,9,3,9,2211,HINNAMNOR,5,24.0,124.8,960,75,2,80,60,3,350,300,0
2022,9,3,12,2211,HINNAMNOR,5,24.3,124.9,950,80,2,140,90,9,350,350,0
2022,9,3,15,2211,HINNAMNOR,5,24.8,124.7,950,80,2,140,90,9,350,350,0
2022,9,3,18,2211,HINNAMNOR,5,25.1,124.6,950,80,2,140,90,9,350,350,0
2022,9,3,21,2211,HINNAMNOR,5,25.5,124.6,950,80,2,140,90,9,350,350,0
2022,9,4,0,2211,HINNAMNOR,5,26.0,124.6,945,85,2,140,90,9,350,350,0
2022,9,4,3,2211,HINNAMNOR,5,26.3,124.5,945,85,2,140,90,9,350,350,0
2022,9,4,6,2211,HINNAMNOR,5,27.0,124.7,940,90,2,140,90,5,375,325,0
2022,9,4,9,2211,HINNAMNOR,5,27.5,124.4,940,90,2,140,90,5,375,325,0
2022,9,4,12,2211,HINNAMNOR,5,27.7,124.5,940,90,2,140,90,5,375,325,0
2022,9,4,18,2211,HINNAMNOR,5,28.6,124.7,940,90,2,140,90,3,325,270,0
2022,9,5,0,2211,HINNAMNOR,5,29.8,124.9,945,85,2,120,90,3,325,270,0
2022,9,5,3,2211,HINNAMNOR,5,30.2,125.1,945,85,2,120,90,3,325,270,0
2022,9,5,6,2211,HINNAMNOR,5,31.0,125.5,950,80,2,120,90,2,350,270,0
2022,9,5,9,2211,HINNAMNOR,5,31.6,126.0,950,80,2,120,90,2,350,270,0
2022,9,5,12,2211,HINNAMNOR,5,32.3,126.6,955,75,9,120,120,2,350,270,0
2022,9,5,15,2211,HINNAMNOR,5,33.3,127.2,960,75,9,120,120,2,350,270,0
2022,9,5,18,2211,HINNAMNOR,5,34.2,128.1,965,70,9,120,120,2,350,270,0
2022,9,5,21,2211,HINNAMNOR,5,35.1,129.1,965,70,9,120,120,2,350,270,0
2022,9,6,0,2211,HINNAMNOR,5,36.4,130.7,970,65,9,80,80,2,350,270,0
2022,9,6,3,2211,HINNAMNOR,5,37.8,131.9,970,65,9,80,80,2,350,270,0
2022,9,6,6,2211,HINNAMNOR,4,39.8,133.6,975,60,9,80,80,2,350,270,0
2022,9,6,12,2211,HINNAMNOR,6,44.0,137.0,980,0,0,0,0,0,0,0,0
2022,9,6,18,2211,HINNAMNOR,6,47.5,139.4,982,0,0,0,0,0,0,0,0
2022,9,7,0,2211,HINNAMNOR,6,52.6,138.4,978,0,0,0,0,0,0,0,0
2022,9,7,6,2211,HINNAMNOR,6,54.8,139.1,968,0,0,0,0,0,0,0,0
2022,9,7,12,2211,HINNAMNOR,6,55.8,139.1,970,0,0,0,0,0,0,0,0
2022,9,7,18,2211,HINNAMNOR,6,56.7,140.8,972,0,0,0,0,0,0,0,0
2022,9,8,0,2211,HINNAMNOR,6,58.0,142.9,976,0,0,0,0,0,0,0,0
2022,9,8,6,2211,HINNAMNOR,6,58.2,145.0,978,0,0,0,0,0,0,0,0
2022,9,8,12,2211,HINNAMNOR,6,58.9,147.0,984,0,0,0,0,0,0,0,0
2022,9,8,18,2211,HINNAMNOR,6,59.9,149.2,990,0,0,0,0,0,0,0,0
2022,9,9,0,2211,HINNAMNOR,6,61.7,149.9,992,0,0,0,0,0,0,0,0
2022,9,3,18,2212,MUIFA,2,25.6,146.6,1006,0,0,0,0,0,0,0,0
2022,9,4,0,2212,MUIFA,2,25.8,146.0,1008,0,0,0,0,0,0,0,0
2022,9,4,6,2212,MUIFA,2,25.5,145.3,1006,0,0,0,0,0,0,0,0
2022,9,4,12,2212,MUIFA,2,25.3,144.5,1006,0,0,0,0,0,0,0,0
2022,9,4,18,2212,MUIFA,2,24.8,143.2,1006,0,0,0,0,0,0,0,0
2022,9,5,0,2212,MUIFA,2,24.4,141.7,1006,0,0,0,0,0,0,0,0
2022,9,5,6,2212,MUIFA,2,24.1,140.3,1004,0,0,0,0,0,0,0,0
2022,9,5,12,2212,MUIFA,2,24.0,139.3,1006,0,0,0,0,0,0,0,0
2022,9,5,18,2212,MUIFA,2,23.5,137.9,1004,0,0,0,0,0,0,0,0
2022,9,6,0,2212,MUIFA,2,22.6,137.4,1006,0,0,0,0,0,0,0,0
2022,9,6,6,2212,MUIFA,2,21.4,136.8,1004,0,0,0,0,0,0,0,0
2022,9,6,12,2212,MUIFA,2,19.6,136.5,1006,0,0,0,0,0,0,0,0
2022,9,6,18,2212,MUIFA,2,18.2,136.0,1004,0,0,0,0,0,0,0,0
2022,9,7,0,2212,MUIFA,2,17.2,135.7,1004,0,0,0,0,0,0,0,0
2022,9,7,6,2212,MUIFA,2,17.1,135.5,1002,0,0,0,0,0,0,0,0
2022,9,7,12,2212,MUIFA,2,17.0,134.8,1004,0,0,0,0,0,0,0,0
2022,9,7,18,2212,MUIFA,3,16.8,133.5,1000,35,0,0,0,6,120,90,0
2022,9,8,0,2212,MUIFA,3,16.9,132.9,998,40,0,0,0,6,120,90,0
2022,9,8,6,2212,MUIFA,3,17.1,131.8,998,40,0,0,0,6,120,90,0
2022,9,8,12,2212,MUIFA,3,17.1,131.0,998,40,0,0,0,6,120,90,0
2022,9,8,18,2212,MUIFA,3,17.2,130.2,994,45,0,0,0,6,120,90,0
2022,9,9,0,2212,MUIFA,3,18.0,129.3,994,45,0,0,0,9,120,120,0
2022,9,9,6,2212,MUIFA,4,19.0,128.4,990,50,0,0,0,9,120,120,0
2022,9,9,12,2212,MUIFA,4,19.4,127.7,985,55,9,30,30,9,120,120,0
2022,9,9,18,2212,MUIFA,4,19.8,126.9,980,60,9,40,40,9,120,120,0
2022,9,10,0,2212,MUIFA,5,20.7,126.0,970,70,9,50,50,8,150,120,0
2022,9,10,6,2212,MUIFA,5,21.2,125.7,970,70,9,50,50,8,150,120,0
2022,9,10,12,2212,MUIFA,5,21.7,125.5,965,75,9,60,60,8,150,120,0
2022,9,10,18,2212,MUIFA,5,22.2,124.9,960,80,9,70,70,8,180,130,0
2022,9,11,0,2212,MUIFA,5,22.6,124.4,950,85,9,70,70,8,180,130,0
2022,9,11,3,2212,MUIFA,5,22.7,124.4,950,85,9,70,70,8,180,130,0
2022,9,11,6,2212,MUIFA,5,22.9,124.4,950,85,9,70,70,8,180,130,0
2022,9,11,9,2212,MUIFA,5,23.2,124.3,950,85,9,70,70,8,180,130,0
2022,9,11,12,2212,MUIFA,5,23.4,124.3,955,80,9,70,70,8,180,130,0
2022,9,11,15,2212,MUIFA,5,23.5,124.2,955,80,9,70,70,8,180,130,0
2022,9,11,18,2212,MUIFA,5,23.7,124.2,965,75,9,70,70,8,180,130,0
2022,9,11,21,2212,MUIFA,5,23.9,124.2,965,75,9,70,70,8,180,130,0
2022,9,12,0,2212,MUIFA,5,24.0,124.2,965,75,9,70,70,8,150,120,0
2022,9,12,3,2212,MUIFA,5,24.5,124.2,965,75,9,70,70,8,150,120,1
2022,9,12,6,2212,MUIFA,5,24.8,124.0,965,75,9,70,70,8,150,120,0
2022,9,12,9,2212,MUIFA,5,24.8,124.0,965,75,9,70,70,8,150,120,0
2022,9,12,12,2212,MUIFA,5,24.9,124.0,965,75,9,70,70,8,150,120,0
2022,9,12,15,2212,MUIFA,5,25.0,124.1,965,75,9,70,70,8,150,120,0
2022,9,12,18,2212,MUIFA,5,25.2,124.2,965,75,9,70,70,8,150,120,0
2022,9,12,21,2212,MUIFA,5,25.5,124.3,965,75,9,70,70,8,150,120,0
2022,9,13,0,2212,MUIFA,5,25.7,124.2,955,80,9,70,70,8,150,120,0
2022,9,13,3,2212,MUIFA,5,25.9,124.0,955,80,9,70,70,8,150,120,0
2022,9,13,6,2212,MUIFA,5,26.1,123.9,955,80,9,60,60,8,150,120,0
2022,9,13,12,2212,MUIFA,5,26.7,123.9,955,80,9,60,60,9,150,150,0
2022,9,13,18,2212,MUIFA,5,27.2,123.5,955,80,9,60,60,9,150,150,0
2022,9,14,0,2212,MUIFA,5,28.0,123.2,955,80,9,60,60,9,150,150,0
2022,9,14,6,2212,MUIFA,5,28.8,122.8,955,80,9,60,60,9,150,150,0
2022,9,14,12,2212,MUIFA,5,29.9,122.3,965,75,9,60,60,9,120,120,0
2022,9,14,18,2212,MUIFA,5,31.3,121.6,975,65,9,60,60,9,120,120,0
2022,9,15,0,2212,MUIFA,4,32.7,121.0,985,50,0,0,0,2,120,90,0
2022,9,15,6,2212,MUIFA,3,34.0,120.5,990,45,0,0,0,2,120,90,0
2022,9,15,12,2212,MUIFA,3,35.2,120.4,992,40,0,0,0,2,120,90,0
2022,9,15,18,2212,MUIFA,3,36.3,120.8,992,40,0,0,0,2,120,90,0
2022,9,16,0,2212,MUIFA,6,37.7,121.5,994,0,0,0,0,0,0,0,0
2022,9,16,6,2212,MUIFA,6,39.1,122.8,994,0,0,0,0,0,0,0,0
2022,9,16,12,2212,MUIFA,6,41.4,124.6,1000,0,0,0,0,0,0,0,0
2022,9,16,18,2212,MUIFA,6,42.9,127.0,1004,0,0,0,0,0,0,0,0
2022,9,17,0,2212,MUIFA,6,43.6,129.0,1006,0,0,0,0,0,0,0,0
2022,9,10,12,2213,MERBOK,2,20.6,158.0,1006,0,0,0,0,0,0,0,0
2022,9,10,18,2213,MERBOK,2,20.7,158.5,1004,0,0,0,0,0,0,0,0
2022,9,11,0,2213,MERBOK,2,20.7,159.2,1004,0,0,0,0,0,0,0,0
2022,9,11,6,2213,MERBOK,2,20.8,159.8,1002,0,0,0,0,0,0,0,0
2022,9,11,12,2213,MERBOK,3,20.8,160.5,1000,35,0,0,0,2,150,120,0
2022,9,11,18,2213,MERBOK,3,21.1,161.0,998,40,0,0,0,2,150,120,0
2022,9,12,0,2213,MERBOK,3,21.2,161.4,994,45,0,0,0,2,150,120,0
2022,9,12,6,2213,MERBOK,4,21.8,162.0,992,50,0,0,0,2,210,120,0
2022,9,12,12,2213,MERBOK,4,22.6,162.7,990,50,0,0,0,2,210,150,0
2022,9,12,18,2213,MERBOK,4,23.2,163.2,985,55,9,60,60,2,210,150,0
2022,9,13,0,2213,MERBOK,4,23.9,163.3,985,55,9,60,60,2,240,150,0
2022,9,13,6,2213,MERBOK,4,24.8,163.2,985,55,9,60,60,2,240,150,0
2022,9,13,12,2213,MERBOK,4,25.9,163.0,980,60,9,60,60,2,240,150,0
2022,9,13,18,2213,MERBOK,5,26.6,162.2,975,65,9,60,60,2,270,150,0
2022,9,14,0,2213,MERBOK,5,28.3,162.2,975,65,9,60,60,2,270,150,0
2022,9,14,6,2213,MERBOK,5,30.0,162.1,970,70,9,60,60,2,270,150,0
2022,9,14,12,2213,MERBOK,5,31.9,161.9,965,70,2,80,60,2,270,150,0
2022,9,14,18,2213,MERBOK,5,33.8,162.4,965,70,2,80,60,2,300,150,0
2022,9,15,0,2213,MERBOK,5,36.5,164.1,965,65,2,100,60,2,375,150,0
2022,9,15,6,2213,MERBOK,6,41.4,167.0,960,0,0,0,0,0,0,0,0
2022,9,15,12,2213,MERBOK,6,45.0,167.7,956,0,0,0,0,0,0,0,0
2022,9,15,18,2213,MERBOK,6,48.5,169.9,954,0,0,0,0,0,0,0,0
2022,9,16,0,2213,MERBOK,6,51.4,172.9,952,0,0,0,0,0,0,0,0
2022,9,16,6,2213,MERBOK,6,54.9,175.8,948,0,0,0,0,0,0,0,0
2022,9,16,12,2213,MERBOK,6,56.5,177.5,940,0,0,0,0,0,0,0,0
2022,9,16,18,2213,MERBOK,6,58.7,181.4,942,0,0,0,0,0,0,0,0
