unixtime,datetime,STORAGE[Wh],STORAGE PER[%],BRANCH CONDITION
1529517600,2018-06-20T18:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529539200,2018-06-21T00:00:00.000000+0000,0.0,0.0,call ship1
1529560800,2018-06-21T06:00:00.000000+0000,0.0,0.0,while in storage
1529582400,2018-06-21T12:00:00.000000+0000,0.0,0.0,while in storage
1529604000,2018-06-21T18:00:00.000000+0000,0.0,0.0,while in storage
1529625600,2018-06-22T00:00:00.000000+0000,0.0,0.0,while in storage
1529647200,2018-06-22T06:00:00.000000+0000,0.0,0.0,while in storage
1529668800,2018-06-22T12:00:00.000000+0000,0.0,0.0,while in storage
1529690400,2018-06-22T18:00:00.000000+0000,0.0,0.0,while in storage
1529712000,2018-06-23T00:00:00.000000+0000,0.0,0.0,while in storage
1529733600,2018-06-23T06:00:00.000000+0000,0.0,0.0,while in storage
1529755200,2018-06-23T12:00:00.000000+0000,0.0,0.0,while in storage
1529776800,2018-06-23T18:00:00.000000+0000,0.0,0.0,while in storage
1529798400,2018-06-24T00:00:00.000000+0000,0.0,0.0,while in storage
1529820000,2018-06-24T06:00:00.000000+0000,0.0,0.0,while in storage
1529841600,2018-06-24T12:00:00.000000+0000,0.0,0.0,while in storage
1529863200,2018-06-24T18:00:00.000000+0000,0.0,0.0,while in storage
1529884800,2018-06-25T00:00:00.000000+0000,0.0,0.0,while in storage
1529906400,2018-06-25T06:00:00.000000+0000,0.0,0.0,while in storage
1529928000,2018-06-25T12:00:00.000000+0000,0.0,0.0,while in storage
1529949600,2018-06-25T18:00:00.000000+0000,0.0,0.0,while in storage
1529971200,2018-06-26T00:00:00.000000+0000,0.0,0.0,while in storage
1529992800,2018-06-26T06:00:00.000000+0000,0.0,0.0,while in storage
1530014400,2018-06-26T12:00:00.000000+0000,0.0,0.0,while in storage
1530036000,2018-06-26T18:00:00.000000+0000,0.0,0.0,while in storage
1530057600,2018-06-27T00:00:00.000000+0000,0.0,0.0,while in storage
1530079200,2018-06-27T06:00:00.000000+0000,0.0,0.0,while in storage
1530100800,2018-06-27T12:00:00.000000+0000,0.0,0.0,while in storage
1530122400,2018-06-27T18:00:00.000000+0000,0.0,0.0,while in storage
1530144000,2018-06-28T00:00:00.000000+0000,0.0,0.0,while in storage
1530165600,2018-06-28T06:00:00.000000+0000,0.0,0.0,while in storage
1530187200,2018-06-28T12:00:00.000000+0000,0.0,0.0,while in storage
1530208800,2018-06-28T18:00:00.000000+0000,0.0,0.0,while in storage
1530230400,2018-06-29T00:00:00.000000+0000,0.0,0.0,while in storage
1530252000,2018-06-29T06:00:00.000000+0000,0.0,0.0,while in storage
1530273600,2018-06-29T12:00:00.000000+0000,0.0,0.0,while in storage
1530295200,2018-06-29T18:00:00.000000+0000,0.0,0.0,while in storage
1530316800,2018-06-30T00:00:00.000000+0000,0.0,0.0,while in storage
1530338400,2018-06-30T06:00:00.000000+0000,0.0,0.0,while in storage
1530360000,2018-06-30T12:00:00.000000+0000,0.0,0.0,while in storage
1530381600,2018-06-30T18:00:00.000000+0000,0.0,0.0,while in storage
1530403200,2018-07-01T00:00:00.000000+0000,0.0,0.0,while in storage
1530424800,2018-07-01T06:00:00.000000+0000,0.0,0.0,while in storage
1530446400,2018-07-01T12:00:00.000000+0000,0.0,0.0,while in storage
1530468000,2018-07-01T18:00:00.000000+0000,0.0,0.0,while in storage
1530489600,2018-07-02T00:00:00.000000+0000,0.0,0.0,while in storage
1530511200,2018-07-02T06:00:00.000000+0000,0.0,0.0,while in storage
1530532800,2018-07-02T12:00:00.000000+0000,0.0,0.0,while in storage
1530554400,2018-07-02T18:00:00.000000+0000,0.0,0.0,while in storage
1530576000,2018-07-03T00:00:00.000000+0000,0.0,0.0,while in storage
1530597600,2018-07-03T06:00:00.000000+0000,0.0,0.0,while in storage
1530619200,2018-07-03T12:00:00.000000+0000,0.0,0.0,while in storage
1530640800,2018-07-03T18:00:00.000000+0000,0.0,0.0,while in storage
1530662400,2018-07-04T00:00:00.000000+0000,0.0,0.0,while in storage
1530684000,2018-07-04T06:00:00.000000+0000,0.0,0.0,while in storage
1530705600,2018-07-04T12:00:00.000000+0000,0.0,0.0,while in storage
1530727200,2018-07-04T18:00:00.000000+0000,0.0,0.0,while in storage
1530748800,2018-07-05T00:00:00.000000+0000,0.0,0.0,while in storage
1530770400,2018-07-05T06:00:00.000000+0000,0.0,0.0,while in storage
1530792000,2018-07-05T12:00:00.000000+0000,0.0,0.0,while in storage
1530813600,2018-07-05T18:00:00.000000+0000,0.0,0.0,while in storage
1530835200,2018-07-06T00:00:00.000000+0000,0.0,0.0,while in storage
1530856800,2018-07-06T06:00:00.000000+0000,0.0,0.0,while in storage
1530878400,2018-07-06T12:00:00.000000+0000,0.0,0.0,while in storage
1530900000,2018-07-06T18:00:00.000000+0000,0.0,0.0,while in storage
1530921600,2018-07-07T00:00:00.000000+0000,0.0,0.0,while in storage
1530943200,2018-07-07T06:00:00.000000+0000,0.0,0.0,while in storage
1530964800,2018-07-07T12:00:00.000000+0000,0.0,0.0,while in storage
1530986400,2018-07-07T18:00:00.000000+0000,0.0,0.0,while in storage
1531008000,2018-07-08T00:00:00.000000+0000,0.0,0.0,while in storage
1531029600,2018-07-08T06:00:00.000000+0000,0.0,0.0,while in storage
1531051200,2018-07-08T12:00:00.000000+0000,0.0,0.0,while in storage
1531072800,2018-07-08T18:00:00.000000+0000,0.0,0.0,while in storage
1531094400,2018-07-09T00:00:00.000000+0000,0.0,0.0,while in storage
1531116000,2018-07-09T06:00:00.000000+0000,0.0,0.0,while in storage
1531137600,2018-07-09T12:00:00.000000+0000,0.0,0.0,while in storage
1531159200,2018-07-09T18:00:00.000000+0000,0.0,0.0,while in storage
1531180800,2018-07-10T00:00:00.000000+0000,0.0,0.0,while in storage
1531202400,2018-07-10T06:00:00.000000+0000,0.0,0.0,while in storage
1531224000,2018-07-10T12:00:00.000000+0000,0.0,0.0,while in storage
1531245600,2018-07-10T18:00:00.000000+0000,0.0,0.0,while in storage
1531267200,2018-07-11T00:00:00.000000+0000,0.0,0.0,while in storage
1531288800,2018-07-11T06:00:00.000000+0000,0.0,0.0,while in storage
1531310400,2018-07-11T12:00:00.000000+0000,0.0,0.0,while in storage
1531332000,2018-07-11T18:00:00.000000+0000,0.0,0.0,while in storage
1531353600,2018-07-12T00:00:00.000000+0000,0.0,0.0,while in storage
1531375200,2018-07-12T06:00:00.000000+0000,0.0,0.0,while in storage
1531396800,2018-07-12T12:00:00.000000+0000,0.0,0.0,while in storage
1531418400,2018-07-12T18:00:00.000000+0000,0.0,0.0,while in storage
1531440000,2018-07-13T00:00:00.000000+0000,0.0,0.0,while in storage
1531461600,2018-07-13T06:00:00.000000+0000,0.0,0.0,while in storage
1531483200,2018-07-13T12:00:00.000000+0000,0.0,0.0,while in storage
1531504800,2018-07-13T18:00:00.000000+0000,0.0,0.0,while in storage
1531526400,2018-07-14T00:00:00.000000+0000,0.0,0.0,while in storage
1531548000,2018-07-14T06:00:00.000000+0000,0.0,0.0,while in storage
1531569600,2018-07-14T12:00:00.000000+0000,0.0,0.0,while in storage
1531591200,2018-07-14T18:00:00.000000+0000,0.0,0.0,while in storage
1531612800,2018-07-15T00:00:00.000000+0000,0.0,0.0,while in storage
1531634400,2018-07-15T06:00:00.000000+0000,0.0,0.0,while in storage
1531656000,2018-07-15T12:00:00.000000+0000,0.0,0.0,while in storage
1531677600,2018-07-15T18:00:00.000000+0000,0.0,0.0,while in storage
1531699200,2018-07-16T00:00:00.000000+0000,0.0,0.0,while in storage
1531720800,2018-07-16T06:00:00.000000+0000,0.0,0.0,while in storage
1531742400,2018-07-16T12:00:00.000000+0000,0.0,0.0,while in storage
1531764000,2018-07-16T18:00:00.000000+0000,0.0,0.0,while in storage
1531785600,2018-07-17T00:00:00.000000+0000,0.0,0.0,while in storage
1531807200,2018-07-17T06:00:00.000000+0000,0.0,0.0,while in storage
1531828800,2018-07-17T12:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1531850400,2018-07-17T18:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1531872000,2018-07-18T00:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1531893600,2018-07-18T06:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1531915200,2018-07-18T12:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1531936800,2018-07-18T18:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1531958400,2018-07-19T00:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1531980000,2018-07-19T06:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532001600,2018-07-19T12:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532023200,2018-07-19T18:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532044800,2018-07-20T00:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532066400,2018-07-20T06:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532088000,2018-07-20T12:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532109600,2018-07-20T18:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532131200,2018-07-21T00:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532152800,2018-07-21T06:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532174400,2018-07-21T12:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532196000,2018-07-21T18:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532217600,2018-07-22T00:00:00.000000+0000,4.1314843383490555e10,19.67373494451931,call ship1
1532239200,2018-07-22T06:00:00.000000+0000,6314843383.490555,3.007068277852645,call ship1
1532260800,2018-07-22T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532282400,2018-07-22T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532304000,2018-07-23T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532325600,2018-07-23T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532347200,2018-07-23T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532368800,2018-07-23T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532390400,2018-07-24T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532412000,2018-07-24T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532433600,2018-07-24T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532455200,2018-07-24T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532476800,2018-07-25T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532498400,2018-07-25T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532520000,2018-07-25T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532541600,2018-07-25T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532563200,2018-07-26T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532584800,2018-07-26T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532606400,2018-07-26T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532628000,2018-07-26T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532649600,2018-07-27T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532671200,2018-07-27T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532692800,2018-07-27T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532714400,2018-07-27T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532736000,2018-07-28T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532757600,2018-07-28T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532779200,2018-07-28T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532800800,2018-07-28T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532822400,2018-07-29T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532844000,2018-07-29T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532865600,2018-07-29T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532887200,2018-07-29T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532908800,2018-07-30T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532930400,2018-07-30T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532952000,2018-07-30T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532973600,2018-07-30T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1532995200,2018-07-31T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533016800,2018-07-31T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533038400,2018-07-31T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533060000,2018-07-31T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533081600,2018-08-01T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533103200,2018-08-01T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533124800,2018-08-01T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533146400,2018-08-01T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533168000,2018-08-02T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533189600,2018-08-02T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533211200,2018-08-02T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533232800,2018-08-02T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533254400,2018-08-03T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533276000,2018-08-03T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533297600,2018-08-03T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533319200,2018-08-03T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533340800,2018-08-04T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533362400,2018-08-04T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533384000,2018-08-04T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533405600,2018-08-04T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533427200,2018-08-05T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533448800,2018-08-05T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533470400,2018-08-05T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533492000,2018-08-05T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533513600,2018-08-06T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533535200,2018-08-06T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533556800,2018-08-06T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533578400,2018-08-06T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533600000,2018-08-07T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533621600,2018-08-07T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533643200,2018-08-07T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533664800,2018-08-07T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533686400,2018-08-08T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533708000,2018-08-08T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533729600,2018-08-08T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533751200,2018-08-08T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533772800,2018-08-09T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533794400,2018-08-09T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533816000,2018-08-09T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533837600,2018-08-09T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533859200,2018-08-10T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533880800,2018-08-10T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533902400,2018-08-10T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533924000,2018-08-10T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533945600,2018-08-11T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533967200,2018-08-11T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1533988800,2018-08-11T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534010400,2018-08-11T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534032000,2018-08-12T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534053600,2018-08-12T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534075200,2018-08-12T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534096800,2018-08-12T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534118400,2018-08-13T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534140000,2018-08-13T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534161600,2018-08-13T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534183200,2018-08-13T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534204800,2018-08-14T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534226400,2018-08-14T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534248000,2018-08-14T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534269600,2018-08-14T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534291200,2018-08-15T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534312800,2018-08-15T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534334400,2018-08-15T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534356000,2018-08-15T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534377600,2018-08-16T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534399200,2018-08-16T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534420800,2018-08-16T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534442400,2018-08-16T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534464000,2018-08-17T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534485600,2018-08-17T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534507200,2018-08-17T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534528800,2018-08-17T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534550400,2018-08-18T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534572000,2018-08-18T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534593600,2018-08-18T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534615200,2018-08-18T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534636800,2018-08-19T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534658400,2018-08-19T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534680000,2018-08-19T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534701600,2018-08-19T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534723200,2018-08-20T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534744800,2018-08-20T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534766400,2018-08-20T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534788000,2018-08-20T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534809600,2018-08-21T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534831200,2018-08-21T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534852800,2018-08-21T12:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534874400,2018-08-21T18:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534896000,2018-08-22T00:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534917600,2018-08-22T06:00:00.000000+0000,6314843383.490555,3.007068277852645,while in storage
1534939200,2018-08-22T12:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1534960800,2018-08-22T18:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1534982400,2018-08-23T00:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535004000,2018-08-23T06:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535025600,2018-08-23T12:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535047200,2018-08-23T18:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535068800,2018-08-24T00:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535090400,2018-08-24T06:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535112000,2018-08-24T12:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535133600,2018-08-24T18:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535155200,2018-08-25T00:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535176800,2018-08-25T06:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535198400,2018-08-25T12:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535220000,2018-08-25T18:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535241600,2018-08-26T00:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535263200,2018-08-26T06:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535284800,2018-08-26T12:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535306400,2018-08-26T18:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535328000,2018-08-27T00:00:00.000000+0000,6.2521817724697296e10,29.77229415461776,call ship1
1535349600,2018-08-27T06:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship1
1535371200,2018-08-27T12:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535392800,2018-08-27T18:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535414400,2018-08-28T00:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535436000,2018-08-28T06:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535457600,2018-08-28T12:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535479200,2018-08-28T18:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535500800,2018-08-29T00:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535522400,2018-08-29T06:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535544000,2018-08-29T12:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535565600,2018-08-29T18:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535587200,2018-08-30T00:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535608800,2018-08-30T06:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535630400,2018-08-30T12:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535652000,2018-08-30T18:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535673600,2018-08-31T00:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535695200,2018-08-31T06:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535716800,2018-08-31T12:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535738400,2018-08-31T18:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535760000,2018-09-01T00:00:00.000000+0000,2.7521817724697296e10,13.105627487951093,call ship2
1535781600,2018-09-01T06:00:00.000000+0000,0.0,0.0,call ship2
1535803200,2018-09-01T12:00:00.000000+0000,0.0,0.0,while in storage
1535824800,2018-09-01T18:00:00.000000+0000,0.0,0.0,while in storage
1535846400,2018-09-02T00:00:00.000000+0000,0.0,0.0,while in storage
1535868000,2018-09-02T06:00:00.000000+0000,0.0,0.0,while in storage
1535889600,2018-09-02T12:00:00.000000+0000,0.0,0.0,while in storage
1535911200,2018-09-02T18:00:00.000000+0000,0.0,0.0,while in storage
1535932800,2018-09-03T00:00:00.000000+0000,0.0,0.0,while in storage
1535954400,2018-09-03T06:00:00.000000+0000,0.0,0.0,while in storage
1535976000,2018-09-03T12:00:00.000000+0000,0.0,0.0,while in storage
1535997600,2018-09-03T18:00:00.000000+0000,0.0,0.0,while in storage
1536019200,2018-09-04T00:00:00.000000+0000,0.0,0.0,while in storage
1536040800,2018-09-04T06:00:00.000000+0000,0.0,0.0,while in storage
1536062400,2018-09-04T12:00:00.000000+0000,0.0,0.0,while in storage
1536084000,2018-09-04T18:00:00.000000+0000,0.0,0.0,while in storage
1536105600,2018-09-05T00:00:00.000000+0000,0.0,0.0,while in storage
1536127200,2018-09-05T06:00:00.000000+0000,0.0,0.0,while in storage
1536148800,2018-09-05T12:00:00.000000+0000,0.0,0.0,while in storage
1536170400,2018-09-05T18:00:00.000000+0000,0.0,0.0,while in storage
1536192000,2018-09-06T00:00:00.000000+0000,0.0,0.0,while in storage
1536213600,2018-09-06T06:00:00.000000+0000,0.0,0.0,while in storage
1536235200,2018-09-06T12:00:00.000000+0000,0.0,0.0,while in storage
1536256800,2018-09-06T18:00:00.000000+0000,0.0,0.0,while in storage
1536278400,2018-09-07T00:00:00.000000+0000,0.0,0.0,while in storage
1536300000,2018-09-07T06:00:00.000000+0000,0.0,0.0,while in storage
1536321600,2018-09-07T12:00:00.000000+0000,0.0,0.0,while in storage
1536343200,2018-09-07T18:00:00.000000+0000,0.0,0.0,while in storage
1536364800,2018-09-08T00:00:00.000000+0000,0.0,0.0,while in storage
1536386400,2018-09-08T06:00:00.000000+0000,0.0,0.0,while in storage
1536408000,2018-09-08T12:00:00.000000+0000,0.0,0.0,while in storage
1536429600,2018-09-08T18:00:00.000000+0000,0.0,0.0,while in storage
1536451200,2018-09-09T00:00:00.000000+0000,0.0,0.0,while in storage
1536472800,2018-09-09T06:00:00.000000+0000,0.0,0.0,while in storage
1536494400,2018-09-09T12:00:00.000000+0000,0.0,0.0,while in storage
1536516000,2018-09-09T18:00:00.000000+0000,0.0,0.0,while in storage
1536537600,2018-09-10T00:00:00.000000+0000,0.0,0.0,while in storage
1536559200,2018-09-10T06:00:00.000000+0000,0.0,0.0,while in storage
1536580800,2018-09-10T12:00:00.000000+0000,0.0,0.0,while in storage
1536602400,2018-09-10T18:00:00.000000+0000,0.0,0.0,while in storage
1536624000,2018-09-11T00:00:00.000000+0000,0.0,0.0,while in storage
1536645600,2018-09-11T06:00:00.000000+0000,0.0,0.0,while in storage
1536667200,2018-09-11T12:00:00.000000+0000,0.0,0.0,while in storage
