,Unnamed: 0,DATA NUMBER,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,TYPHOON NAME,CLASS,LAT,LON,CENTRAL PRESSURE,MAX WINDSPEED,50KT MAJORAXIS DIRECTION,50KT MAJORAXIS,50KT MINORAXIS,30KT MAJORAXIS DIRECTION,30KT MAJORAXIS,30KT MINORAXIS,LANDING,Datetime,unixtime
349,349,384,2017,8,14,0,1708,BANYAN,5,22.6,163.5,965,70,9,30,30,9,90,90,0,2017/8/14 0:00,1502668800
350,350,385,2017,8,14,6,1708,BANYAN,5,23.2,163.3,965,70,9,30,30,9,90,90,0,2017/8/14 6:00,1502690400
351,351,386,2017,8,14,12,1708,BANYAN,5,24,163,965,70,9,30,30,9,90,90,0,2017/8/14 12:00,1502712000
352,352,387,2017,8,14,18,1708,BANYAN,5,25,162.7,965,70,9,30,30,9,90,90,0,2017/8/14 18:00,1502733600
353,353,388,2017,8,15,0,1708,BANYAN,5,26,162.4,965,70,9,30,30,9,90,90,0,2017/8/15 0:00,1502755200
354,354,389,2017,8,15,6,1708,BANYAN,5,27.1,162.2,975,65,9,30,30,9,90,90,0,2017/8/15 6:00,1502776800
355,355,390,2017,8,15,12,1708,BANYAN,4,28.3,162.2,980,60,9,30,30,9,90,90,0,2017/8/15 12:00,1502798400
356,356,391,2017,8,15,18,1708,BANYAN,4,29.8,162.6,980,60,9,30,30,9,90,90,0,2017/8/15 18:00,1502820000
357,357,392,2017,8,16,0,1708,BANYAN,4,31.4,163.5,980,60,9,30,30,9,90,90,0,2017/8/16 0:00,1502841600
358,358,393,2017,8,16,6,1708,BANYAN,4,33.3,165.3,980,60,9,30,30,9,90,90,0,2017/8/16 6:00,1502863200
359,359,394,2017,8,16,12,1708,BANYAN,4,35.6,167.9,985,55,9,30,30,9,90,90,0,2017/8/16 12:00,1502884800
360,360,395,2017,8,16,18,1708,BANYAN,4,38,170.7,990,50,0,0,0,9,90,90,0,2017/8/16 18:00,1502906400
361,361,396,2017,8,17,0,1708,BANYAN,3,40.5,173.8,994,45,0,0,0,3,120,90,0,2017/8/17 0:00,1502928000
362,362,397,2017,8,17,6,1708,BANYAN,6,43,176,996,0,0,0,0,0,0,0,0,2017/8/17 6:00,1502949600
363,363,398,2017,8,17,12,1708,BANYAN,6,44.1,177.4,996,0,0,0,0,0,0,0,0,2017/8/17 12:00,1502971200
364,364,399,2017,8,17,18,1708,BANYAN,6,45.5,179.4,998,0,0,0,0,0,0,0,0,2017/8/17 18:00,1502992800
365,365,400,2017,8,18,0,1708,BANYAN,6,46.7,181,1000,0,0,0,0,0,0,0,0,2017/8/18 0:00,1503014400
366,366,401,2017,8,19,12,1709,HATO,2,19.1,130.1,1006,0,0,0,0,0,0,0,0,2017/8/19 12:00,1503144000
367,367,402,2017,8,19,18,1709,HATO,2,19.4,129.1,1004,0,0,0,0,0,0,0,0,2017/8/19 18:00,1503165600
368,368,403,2017,8,20,0,1709,HATO,2,19.5,128.3,1004,0,0,0,0,0,0,0,0,2017/8/20 0:00,1503187200
369,369,404,2017,8,20,6,1709,HATO,2,19.6,127.6,1002,0,0,0,0,0,0,0,0,2017/8/20 6:00,1503208800
370,370,405,2017,8,20,12,1709,HATO,3,19.7,126.9,998,35,0,0,0,9,150,150,0,2017/8/20 12:00,1503230400
371,371,406,2017,8,20,18,1709,HATO,3,19.9,126.2,996,35,0,0,0,7,150,120,0,2017/8/20 18:00,1503252000
372,372,407,2017,8,21,0,1709,HATO,3,20.2,125.4,994,35,0,0,0,7,150,120,0,2017/8/21 0:00,1503273600
373,373,408,2017,8,21,6,1709,HATO,3,20.3,124.3,994,35,0,0,0,7,150,120,0,2017/8/21 6:00,1503295200
374,374,409,2017,8,21,12,1709,HATO,3,20.6,123.2,990,40,0,0,0,7,150,120,0,2017/8/21 12:00,1503316800
389,389,424,2017,8,24,0,1710,PAKHAR,2,14.9,128.9,1010,0,0,0,0,0,0,0,0,2017/8/24 0:00,1503532800
390,390,425,2017,8,24,6,1710,PAKHAR,2,15.4,127.6,1008,0,0,0,0,0,0,0,0,2017/8/24 6:00,1503554400
391,391,426,2017,8,24,12,1710,PAKHAR,2,15.3,126,1006,0,0,0,0,0,0,0,0,2017/8/24 12:00,1503576000
392,392,427,2017,8,24,18,1710,PAKHAR,3,15.1,124.9,1000,35,0,0,0,9,150,150,0,2017/8/24 18:00,1503597600
393,393,428,2017,8,25,0,1710,PAKHAR,3,15,123.9,996,40,0,0,0,9,150,150,0,2017/8/25 0:00,1503619200
394,394,429,2017,8,25,6,1710,PAKHAR,3,15.4,123,996,40,0,0,0,9,150,150,0,2017/8/25 6:00,1503640800
406,406,441,2017,8,26,18,1711,SANVU,2,17.8,147,1004,0,0,0,0,0,0,0,0,2017/8/26 18:00,1503770400
407,407,442,2017,8,27,0,1711,SANVU,2,18.2,147,1004,0,0,0,0,0,0,0,0,2017/8/27 0:00,1503792000
408,408,443,2017,8,27,6,1711,SANVU,2,18.6,147,1004,0,0,0,0,0,0,0,0,2017/8/27 6:00,1503813600
409,409,444,2017,8,27,12,1711,SANVU,2,18.9,147.1,1004,0,0,0,0,0,0,0,0,2017/8/27 12:00,1503835200
410,410,445,2017,8,27,18,1711,SANVU,2,19.1,147.2,1002,0,0,0,0,0,0,0,0,2017/8/27 18:00,1503856800
411,411,446,2017,8,28,0,1711,SANVU,2,19.4,147.2,1000,0,0,0,0,0,0,0,0,2017/8/28 0:00,1503878400
412,412,447,2017,8,28,6,1711,SANVU,3,19.7,147.3,994,35,0,0,0,9,180,180,0,2017/8/28 6:00,1503900000
413,413,448,2017,8,28,12,1711,SANVU,3,20.3,147.5,994,35,0,0,0,4,350,210,0,2017/8/28 12:00,1503921600
414,414,449,2017,8,28,18,1711,SANVU,3,20.9,147.6,992,40,0,0,0,4,400,240,0,2017/8/28 18:00,1503943200
415,415,450,2017,8,29,0,1711,SANVU,3,21.5,147.8,992,40,0,0,0,4,500,270,0,2017/8/29 0:00,1503964800
416,416,451,2017,8,29,6,1711,SANVU,3,22.7,147.9,992,40,0,0,0,3,500,270,0,2017/8/29 6:00,1503986400
417,417,452,2017,8,29,12,1711,SANVU,3,24.5,147.3,992,40,0,0,0,3,500,270,0,2017/8/29 12:00,1504008000
418,418,453,2017,8,29,18,1711,SANVU,3,26,145.9,985,45,0,0,0,3,500,270,0,2017/8/29 18:00,1504029600
419,419,454,2017,8,30,0,1711,SANVU,4,26.9,144.2,980,50,0,0,0,3,500,270,0,2017/8/30 0:00,1504051200
420,420,456,2017,8,30,6,1711,SANVU,4,26.9,142.7,970,55,9,60,60,3,500,270,0,2017/8/30 6:00,1504072800
421,421,458,2017,8,30,12,1711,SANVU,4,26.9,141.6,970,55,9,60,60,3,500,270,0,2017/8/30 12:00,1504094400
422,422,460,2017,8,30,18,1711,SANVU,4,26.7,141.2,970,55,9,60,60,3,500,270,0,2017/8/30 18:00,1504116000
423,423,462,2017,8,31,0,1711,SANVU,4,26.8,141.7,970,55,9,60,60,2,400,300,0,2017/8/31 0:00,1504137600
424,424,464,2017,8,31,6,1711,SANVU,4,27.2,142,965,60,9,70,70,2,400,300,0,2017/8/31 6:00,1504159200
425,425,466,2017,8,31,12,1711,SANVU,5,27.7,141.9,965,65,9,70,70,9,300,300,0,2017/8/31 12:00,1504180800
426,426,468,2017,8,31,18,1711,SANVU,5,27.7,141.6,960,70,9,80,80,9,300,300,0,2017/8/31 18:00,1504202400
427,427,470,2017,9,1,0,1711,SANVU,5,27.3,142,955,80,9,90,90,9,300,300,0,2017/9/1 0:00,1504224000
428,428,472,2017,9,1,6,1711,SANVU,5,27.4,143.2,955,80,9,90,90,9,300,300,0,2017/9/1 6:00,1504245600
429,429,474,2017,9,1,12,1711,SANVU,5,28,143.7,955,80,9,90,90,9,300,300,0,2017/9/1 12:00,1504267200
430,430,475,2017,9,1,18,1711,SANVU,5,28.5,144,960,70,9,90,90,9,300,300,0,2017/9/1 18:00,1504288800
431,431,476,2017,9,2,0,1711,SANVU,5,29.3,144.7,965,65,9,90,90,9,300,300,0,2017/9/2 0:00,1504310400
432,432,477,2017,9,2,6,1711,SANVU,5,31.3,146,965,65,9,90,90,9,300,300,0,2017/9/2 6:00,1504332000
433,433,478,2017,9,2,12,1711,SANVU,5,33.1,146.9,965,65,9,90,90,9,350,350,0,2017/9/2 12:00,1504353600
434,434,479,2017,9,2,18,1711,SANVU,5,35.4,148.3,965,65,9,90,90,9,400,400,0,2017/9/2 18:00,1504375200
435,435,480,2017,9,3,0,1711,SANVU,5,38.2,150.3,965,65,9,90,90,9,400,400,0,2017/9/3 0:00,1504396800
436,436,481,2017,9,3,6,1711,SANVU,5,41.7,152.9,965,65,9,90,90,9,400,400,0,2017/9/3 6:00,1504418400
438,438,483,2017,9,3,18,1711,SANVU,6,48.1,157.3,964,0,0,0,0,0,0,0,0,2017/9/3 18:00,1504461600
439,439,484,2017,9,4,0,1711,SANVU,6,49.6,157.8,960,0,0,0,0,0,0,0,0,2017/9/4 0:00,1504483200
440,440,485,2017,9,4,6,1711,SANVU,6,50.7,158.4,960,0,0,0,0,0,0,0,0,2017/9/4 6:00,1504504800
441,441,486,2017,9,4,12,1711,SANVU,6,51.3,159.3,966,0,0,0,0,0,0,0,0,2017/9/4 12:00,1504526400
442,442,487,2017,9,4,18,1711,SANVU,6,51.9,161,972,0,0,0,0,0,0,0,0,2017/9/4 18:00,1504548000
443,443,488,2017,9,5,0,1711,SANVU,6,52.4,164,972,0,0,0,0,0,0,0,0,2017/9/5 0:00,1504569600
444,444,489,2017,9,5,6,1711,SANVU,6,52.8,167.2,972,0,0,0,0,0,0,0,0,2017/9/5 6:00,1504591200
445,445,490,2017,9,5,12,1711,SANVU,6,53.2,170,974,0,0,0,0,0,0,0,0,2017/9/5 12:00,1504612800
446,446,491,2017,9,5,18,1711,SANVU,6,53.4,172.8,974,0,0,0,0,0,0,0,0,2017/9/5 18:00,1504634400
447,447,492,2017,9,6,0,1711,SANVU,6,53.4,175.8,976,0,0,0,0,0,0,0,0,2017/9/6 0:00,1504656000
448,448,493,2017,9,6,6,1711,SANVU,6,53.2,179,978,0,0,0,0,0,0,0,0,2017/9/6 6:00,1504677600
449,449,494,2017,9,6,12,1711,SANVU,6,53,181.7,982,0,0,0,0,0,0,0,0,2017/9/6 12:00,1504699200
471,471,516,2017,9,3,12,1712,GUCHOL,2,16.1,131.8,1010,0,0,0,0,0,0,0,0,2017/9/3 12:00,1504440000
472,472,517,2017,9,3,18,1712,GUCHOL,2,16.3,129.8,1008,0,0,0,0,0,0,0,0,2017/9/3 18:00,1504461600
473,473,518,2017,9,4,0,1712,GUCHOL,2,16.1,128.1,1006,0,0,0,0,0,0,0,0,2017/9/4 0:00,1504483200
474,474,519,2017,9,4,6,1712,GUCHOL,2,16.4,127.4,1006,0,0,0,0,0,0,0,0,2017/9/4 6:00,1504504800
475,475,520,2017,9,4,12,1712,GUCHOL,2,16.3,125.7,1004,0,0,0,0,0,0,0,0,2017/9/4 12:00,1504526400
476,476,521,2017,9,4,18,1712,GUCHOL,2,16.6,125,1004,0,0,0,0,0,0,0,0,2017/9/4 18:00,1504548000
477,477,522,2017,9,5,0,1712,GUCHOL,2,17.5,124.9,1004,0,0,0,0,0,0,0,0,2017/9/5 0:00,1504569600
478,478,523,2017,9,5,6,1712,GUCHOL,2,19,124.2,1004,0,0,0,0,0,0,0,0,2017/9/5 6:00,1504591200
488,488,533,2017,9,8,12,1713,TALIM,2,14.3,147.1,1008,0,0,0,0,0,0,0,0,2017/9/8 12:00,1504872000
489,489,534,2017,9,8,18,1713,TALIM,2,14.6,146.1,1006,0,0,0,0,0,0,0,0,2017/9/8 18:00,1504893600
490,490,535,2017,9,9,0,1713,TALIM,2,14.9,145.2,1006,0,0,0,0,0,0,0,0,2017/9/9 0:00,1504915200
491,491,536,2017,9,9,6,1713,TALIM,2,15.3,144,1004,0,0,0,0,0,0,0,0,2017/9/9 6:00,1504936800
492,492,537,2017,9,9,12,1713,TALIM,3,15.4,142.9,1000,35,0,0,0,9,60,60,0,2017/9/9 12:00,1504958400
493,493,538,2017,9,9,18,1713,TALIM,3,15.6,141.5,996,40,0,0,0,9,90,90,0,2017/9/9 18:00,1504980000
494,494,539,2017,9,10,0,1713,TALIM,3,15.7,140.4,990,45,0,0,0,9,120,120,0,2017/9/10 0:00,1505001600
495,495,540,2017,9,10,6,1713,TALIM,3,16.6,139.6,990,45,0,0,0,9,150,150,0,2017/9/10 6:00,1505023200
496,496,541,2017,9,10,12,1713,TALIM,3,16.9,138.5,990,45,0,0,0,9,180,180,0,2017/9/10 12:00,1505044800
497,497,542,2017,9,10,18,1713,TALIM,4,17.3,137.3,985,50,0,0,0,9,180,180,0,2017/9/10 18:00,1505066400
498,498,543,2017,9,11,0,1713,TALIM,4,17.9,136.1,980,55,9,40,40,9,180,180,0,2017/9/11 0:00,1505088000
499,499,544,2017,9,11,6,1713,TALIM,4,18.6,134.7,975,60,9,40,40,9,180,180,0,2017/9/11 6:00,1505109600
500,500,545,2017,9,11,12,1713,TALIM,4,19.3,133.8,975,60,9,40,40,9,180,180,0,2017/9/11 12:00,1505131200
501,501,546,2017,9,11,18,1713,TALIM,5,20.2,132.2,965,65,9,50,50,9,210,210,0,2017/9/11 18:00,1505152800
502,502,547,2017,9,12,0,1713,TALIM,5,21.1,130.7,960,70,9,50,50,9,210,210,0,2017/9/12 0:00,1505174400
503,503,548,2017,9,12,6,1713,TALIM,5,22.1,128.7,955,80,9,80,80,9,210,210,0,2017/9/12 6:00,1505196000
504,504,549,2017,9,12,12,1713,TALIM,5,23,127.8,955,80,9,80,80,9,210,210,0,2017/9/12 12:00,1505217600
505,505,551,2017,9,12,18,1713,TALIM,5,23.7,127,955,80,9,80,80,9,210,210,0,2017/9/12 18:00,1505239200
506,506,553,2017,9,13,0,1713,TALIM,5,24.3,126.3,955,80,9,80,80,9,210,210,0,2017/9/13 0:00,1505260800
531,531,592,2017,9,19,6,1713,TALIM,6,50.7,144.6,982,0,0,0,0,0,0,0,0,2017/9/19 6:00,1505800800
532,532,593,2017,9,19,12,1713,TALIM,6,51.3,145,982,0,0,0,0,0,0,0,0,2017/9/19 12:00,1505822400
533,533,594,2017,9,19,18,1713,TALIM,6,51.7,145.4,984,0,0,0,0,0,0,0,0,2017/9/19 18:00,1505844000
534,534,595,2017,9,20,0,1713,TALIM,6,52,145.9,988,0,0,0,0,0,0,0,0,2017/9/20 0:00,1505865600
535,535,596,2017,9,20,6,1713,TALIM,6,52.6,146.1,988,0,0,0,0,0,0,0,0,2017/9/20 6:00,1505887200
536,536,597,2017,9,20,12,1713,TALIM,6,53.3,146.2,992,0,0,0,0,0,0,0,0,2017/9/20 12:00,1505908800
537,537,598,2017,9,20,18,1713,TALIM,6,53.8,146.2,994,0,0,0,0,0,0,0,0,2017/9/20 18:00,1505930400
538,538,599,2017,9,21,0,1713,TALIM,6,54.6,146.4,994,0,0,0,0,0,0,0,0,2017/9/21 0:00,1505952000
539,539,600,2017,9,21,6,1713,TALIM,6,55.3,146.5,996,0,0,0,0,0,0,0,0,2017/9/21 6:00,1505973600
540,540,601,2017,9,21,12,1713,TALIM,6,55.9,146.6,998,0,0,0,0,0,0,0,0,2017/9/21 12:00,1505995200
541,541,602,2017,9,21,18,1713,TALIM,6,56.3,147.3,1000,0,0,0,0,0,0,0,0,2017/9/21 18:00,1506016800
542,542,603,2017,9,22,0,1713,TALIM,6,57,147.8,1000,0,0,0,0,0,0,0,0,2017/9/22 0:00,1506038400
543,543,604,2017,9,22,6,1713,TALIM,6,58,147.8,1002,0,0,0,0,0,0,0,0,2017/9/22 6:00,1506060000
544,544,605,2017,9,22,12,1713,TALIM,6,58.9,148.7,1006,0,0,0,0,0,0,0,0,2017/9/22 12:00,1506081600
545,545,606,2017,9,22,18,1713,TALIM,6,59.5,149.8,1006,0,0,0,0,0,0,0,0,2017/9/22 18:00,1506103200
546,546,607,2017,9,10,0,1714,DOKSURI,2,14.3,130,1004,0,0,0,0,0,0,0,0,2017/9/10 0:00,1505001600
547,547,608,2017,9,10,6,1714,DOKSURI,2,14.4,129.1,1004,0,0,0,0,0,0,0,0,2017/9/10 6:00,1505023200
548,548,609,2017,9,10,12,1714,DOKSURI,2,14.4,128,1004,0,0,0,0,0,0,0,0,2017/9/10 12:00,1505044800
549,549,610,2017,9,10,18,1714,DOKSURI,2,14.4,127.1,1004,0,0,0,0,0,0,0,0,2017/9/10 18:00,1505066400
550,550,611,2017,9,11,0,1714,DOKSURI,2,14.7,126.2,1004,0,0,0,0,0,0,0,0,2017/9/11 0:00,1505088000
571,571,632,2017,10,11,0,1715,KHANUN,2,15.5,134,1002,0,0,0,0,0,0,0,0,2017/10/11 0:00,1507680000
572,572,633,2017,10,11,6,1715,KHANUN,2,16.2,132.1,1002,0,0,0,0,0,0,0,0,2017/10/11 6:00,1507701600
573,573,634,2017,10,11,12,1715,KHANUN,2,17,130.1,1002,0,0,0,0,0,0,0,0,2017/10/11 12:00,1507723200
574,574,635,2017,10,11,18,1715,KHANUN,2,17.7,128.2,1000,0,0,0,0,0,0,0,0,2017/10/11 18:00,1507744800
575,575,636,2017,10,12,0,1715,KHANUN,2,18.3,126.1,1000,0,0,0,0,0,0,0,0,2017/10/12 0:00,1507766400
576,576,637,2017,10,12,6,1715,KHANUN,2,18.7,124.6,998,0,0,0,0,0,0,0,0,2017/10/12 6:00,1507788000
577,577,638,2017,10,12,12,1715,KHANUN,3,18.5,123.3,996,35,0,0,0,7,210,150,0,2017/10/12 12:00,1507809600
593,593,654,2017,10,15,6,1716,LAN,2,8.8,137.3,1002,0,0,0,0,0,0,0,0,2017/10/15 6:00,1508047200
594,594,655,2017,10,15,12,1716,LAN,2,9.3,136.8,1002,0,0,0,0,0,0,0,0,2017/10/15 12:00,1508068800
595,595,656,2017,10,15,18,1716,LAN,3,9.7,136.2,1000,35,0,0,0,9,90,90,0,2017/10/15 18:00,1508090400
596,596,657,2017,10,16,0,1716,LAN,3,10.2,135.6,1000,35,0,0,0,9,90,90,0,2017/10/16 0:00,1508112000
597,597,658,2017,10,16,6,1716,LAN,3,10.6,135.1,996,40,0,0,0,9,120,120,0,2017/10/16 6:00,1508133600
598,598,659,2017,10,16,12,1716,LAN,3,10.6,134.6,996,40,0,0,0,9,120,120,0,2017/10/16 12:00,1508155200
599,599,660,2017,10,16,18,1716,LAN,3,10.3,133.9,992,45,0,0,0,9,180,180,0,2017/10/16 18:00,1508176800
600,600,661,2017,10,17,0,1716,LAN,3,9.9,132.9,992,45,0,0,0,9,180,180,0,2017/10/17 0:00,1508198400
601,601,662,2017,10,17,6,1716,LAN,4,9.9,132.4,985,50,0,0,0,4,300,180,0,2017/10/17 6:00,1508220000
602,602,663,2017,10,17,12,1716,LAN,4,10.3,132.4,980,55,9,60,60,4,300,180,0,2017/10/17 12:00,1508241600
603,603,664,2017,10,17,18,1716,LAN,5,11,132.6,970,65,9,60,60,4,300,180,0,2017/10/17 18:00,1508263200
604,604,665,2017,10,18,0,1716,LAN,5,12,132.6,970,65,9,60,60,4,300,180,0,2017/10/18 0:00,1508284800
605,605,666,2017,10,18,6,1716,LAN,5,13,132.1,970,65,9,60,60,4,300,180,0,2017/10/18 6:00,1508306400
606,606,667,2017,10,18,12,1716,LAN,5,13.9,131.4,970,65,3,120,60,4,400,300,0,2017/10/18 12:00,1508328000
607,607,668,2017,10,18,18,1716,LAN,5,14.7,130.8,970,65,3,120,60,4,400,300,0,2017/10/18 18:00,1508349600
608,608,669,2017,10,19,0,1716,LAN,5,15.4,130.3,965,70,3,120,90,4,425,300,0,2017/10/19 0:00,1508371200
609,609,670,2017,10,19,6,1716,LAN,5,16.3,130.1,965,70,3,120,90,4,425,300,0,2017/10/19 6:00,1508392800
610,610,671,2017,10,19,12,1716,LAN,5,17,130.1,965,70,3,120,90,4,425,300,0,2017/10/19 12:00,1508414400
611,611,672,2017,10,19,18,1716,LAN,5,17.9,130,965,70,3,120,90,4,425,300,0,2017/10/19 18:00,1508436000
612,612,673,2017,10,20,0,1716,LAN,5,18.8,130,965,70,3,150,90,4,450,350,0,2017/10/20 0:00,1508457600
613,613,674,2017,10,20,6,1716,LAN,5,19.6,130,950,80,3,150,90,4,450,350,0,2017/10/20 6:00,1508479200
614,614,675,2017,10,20,12,1716,LAN,5,20.1,130.2,945,85,3,150,90,4,450,350,0,2017/10/20 12:00,1508500800
615,615,676,2017,10,20,18,1716,LAN,5,20.7,130.7,935,90,9,120,120,4,450,350,0,2017/10/20 18:00,1508522400
616,616,677,2017,10,21,0,1716,LAN,5,21.3,131.2,935,90,9,120,120,6,450,350,0,2017/10/21 0:00,1508544000
617,617,679,2017,10,21,6,1716,LAN,5,22.3,132,935,90,9,90,90,7,450,350,0,2017/10/21 6:00,1508565600
618,618,681,2017,10,21,12,1716,LAN,5,23.8,132.5,935,90,9,90,90,7,450,350,0,2017/10/21 12:00,1508587200
619,619,683,2017,10,21,18,1716,LAN,5,25.6,133.3,915,100,3,120,90,7,450,350,0,2017/10/21 18:00,1508608800
620,620,685,2017,10,22,0,1716,LAN,5,27.8,133.9,915,100,9,120,120,9,400,400,0,2017/10/22 0:00,1508630400
621,621,687,2017,10,22,6,1716,LAN,5,29.9,134.7,915,100,7,150,120,9,400,400,0,2017/10/22 6:00,1508652000
622,622,689,2017,10,22,12,1716,LAN,5,32.2,136.3,935,90,7,180,150,9,400,400,0,2017/10/22 12:00,1508673600
625,625,694,2017,10,23,6,1716,LAN,6,41,145.9,970,0,0,0,0,0,0,0,0,2017/10/23 6:00,1508738400
626,626,695,2017,10,23,12,1716,LAN,6,42.9,150.3,972,0,0,0,0,0,0,0,0,2017/10/23 12:00,1508760000
628,628,697,2017,10,22,6,1717,SAOLA,2,9.1,148.3,1004,0,0,0,0,0,0,0,0,2017/10/22 6:00,1508652000
629,629,698,2017,10,22,12,1717,SAOLA,2,9,148.3,1006,0,0,0,0,0,0,0,0,2017/10/22 12:00,1508673600
630,630,699,2017,10,22,18,1717,SAOLA,2,9.1,148,1004,0,0,0,0,0,0,0,0,2017/10/22 18:00,1508695200
631,631,700,2017,10,23,0,1717,SAOLA,2,9.2,147.7,1006,0,0,0,0,0,0,0,0,2017/10/23 0:00,1508716800
632,632,701,2017,10,23,6,1717,SAOLA,2,9.3,147.4,1004,0,0,0,0,0,0,0,0,2017/10/23 6:00,1508738400
633,633,702,2017,10,23,12,1717,SAOLA,2,9.5,147,1006,0,0,0,0,0,0,0,0,2017/10/23 12:00,1508760000
634,634,703,2017,10,23,18,1717,SAOLA,2,10.2,145.4,1002,0,0,0,0,0,0,0,0,2017/10/23 18:00,1508781600
635,635,704,2017,10,24,0,1717,SAOLA,2,11.7,144,1004,0,0,0,0,0,0,0,0,2017/10/24 0:00,1508803200
636,636,705,2017,10,24,6,1717,SAOLA,2,13.2,141.9,1002,0,0,0,0,0,0,0,0,2017/10/24 6:00,1508824800
637,637,706,2017,10,24,12,1717,SAOLA,3,14.5,139.3,1000,35,0,0,0,9,150,150,0,2017/10/24 12:00,1508846400
638,638,707,2017,10,24,18,1717,SAOLA,3,14.8,137.6,1000,35,0,0,0,9,210,210,0,2017/10/24 18:00,1508868000
639,639,708,2017,10,25,0,1717,SAOLA,3,15.1,136.6,998,40,0,0,0,9,210,210,0,2017/10/25 0:00,1508889600
640,640,709,2017,10,25,6,1717,SAOLA,3,15.7,135.7,998,40,0,0,0,8,240,210,0,2017/10/25 6:00,1508911200
641,641,710,2017,10,25,12,1717,SAOLA,3,16.7,134.6,998,40,0,0,0,8,240,210,0,2017/10/25 12:00,1508932800
642,642,711,2017,10,25,18,1717,SAOLA,3,17.1,133.4,996,40,0,0,0,8,240,210,0,2017/10/25 18:00,1508954400
643,643,712,2017,10,26,0,1717,SAOLA,3,17.6,132.6,992,45,0,0,0,8,240,210,0,2017/10/26 0:00,1508976000
644,644,713,2017,10,26,6,1717,SAOLA,3,18.4,132.1,992,45,0,0,0,8,240,210,0,2017/10/26 6:00,1508997600
645,645,714,2017,10,26,12,1717,SAOLA,3,19.6,131.2,992,45,0,0,0,8,240,210,0,2017/10/26 12:00,1509019200
646,646,715,2017,10,26,18,1717,SAOLA,3,20.5,130.5,992,45,0,0,0,8,240,210,0,2017/10/26 18:00,1509040800
647,647,716,2017,10,27,0,1717,SAOLA,4,21.3,129.8,990,50,0,0,0,8,240,210,0,2017/10/27 0:00,1509062400
648,648,717,2017,10,27,6,1717,SAOLA,4,22.4,128.9,990,50,0,0,0,8,240,210,0,2017/10/27 6:00,1509084000
649,649,718,2017,10,27,12,1717,SAOLA,4,23.5,128.5,985,55,9,40,40,8,240,210,0,2017/10/27 12:00,1509105600
650,650,720,2017,10,27,18,1717,SAOLA,4,24.2,128.3,975,60,9,80,80,8,300,210,0,2017/10/27 18:00,1509127200
651,651,722,2017,10,28,0,1717,SAOLA,4,25.6,128,975,60,9,80,80,8,300,210,0,2017/10/28 0:00,1509148800
655,655,731,2017,10,29,0,1717,SAOLA,4,31.2,132.9,975,60,9,80,80,8,300,210,0,2017/10/29 0:00,1509235200
678,678,756,2017,11,7,12,1718,HAIKUI,2,10.1,134.2,1008,0,0,0,0,0,0,0,0,2017/11/7 12:00,1510056000
679,679,757,2017,11,7,18,1718,HAIKUI,2,10.5,132.2,1006,0,0,0,0,0,0,0,0,2017/11/7 18:00,1510077600
680,680,758,2017,11,8,0,1718,HAIKUI,2,10.7,130.6,1006,0,0,0,0,0,0,0,0,2017/11/8 0:00,1510099200
681,681,759,2017,11,8,6,1718,HAIKUI,2,11,129,1004,0,0,0,0,0,0,0,0,2017/11/8 6:00,1510120800
715,715,793,2017,12,14,6,1719,KAI-TAK,3,11.1,127.8,1000,35,0,0,0,9,120,120,0,2017/12/14 6:00,1513231200
716,716,794,2017,12,14,12,1719,KAI-TAK,3,11.3,128.2,998,40,0,0,0,9,150,150,0,2017/12/14 12:00,1513252800
717,717,795,2017,12,14,18,1719,KAI-TAK,3,11.4,128,998,40,0,0,0,9,150,150,0,2017/12/14 18:00,1513274400
718,718,796,2017,12,15,0,1719,KAI-TAK,3,11.5,127.8,996,40,0,0,0,9,180,180,0,2017/12/15 0:00,1513296000
719,719,797,2017,12,15,6,1719,KAI-TAK,3,11.7,127.8,994,40,0,0,0,9,180,180,0,2017/12/15 6:00,1513317600
720,720,798,2017,12,15,12,1719,KAI-TAK,3,11.9,127.7,996,35,0,0,0,3,180,120,0,2017/12/15 12:00,1513339200
754,754,832,2017,12,20,0,1720,TEMBIN,2,8.1,134.2,1006,0,0,0,0,0,0,0,0,2017/12/20 0:00,1513728000
755,755,833,2017,12,20,6,1720,TEMBIN,2,8.5,133,1004,0,0,0,0,0,0,0,0,2017/12/20 6:00,1513749600
756,756,834,2017,12,20,12,1720,TEMBIN,2,8.7,131.9,1002,0,0,0,0,0,0,0,0,2017/12/20 12:00,1513771200
757,757,835,2017,12,20,18,1720,TEMBIN,3,8.6,130.9,998,35,0,0,0,9,90,90,0,2017/12/20 18:00,1513792800
758,758,836,2017,12,21,0,1720,TEMBIN,3,8.6,129.9,996,40,0,0,0,8,150,90,0,2017/12/21 0:00,1513814400
759,759,837,2017,12,21,6,1720,TEMBIN,3,8.4,129,994,45,0,0,0,8,150,90,0,2017/12/21 6:00,1513836000
760,760,838,2017,12,21,12,1720,TEMBIN,3,8.1,128,992,45,0,0,0,8,150,90,0,2017/12/21 12:00,1513857600
