BASE LON,BASE LAT,STORAGE[GWh],2017[GWh],2018[GWh],2019[GWh],2020[GWh],2021[GWh],2022[GWh]
145,25,80.0,140.9031683007666,263.09502273516506,248.55699977019424,125.35746507142721,195.77488465040193,166.5969431653868
140,25,80.0,144.9547919346001,263.3530191531419,247.8691077630245,124.28033205729618,207.2682257921842,171.3476168641886
135,25,80.0,152.3535025615064,262.04512216805153,251.36789874179064,120.37810600269792,203.32422302553508,172.19208835601432
130,25,80.0,151.22507012452644,258.42842864808495,250.47791508854812,116.10930974959662,203.03742914987376,162.43980030513734
155,30,80.0,133.76122582689692,252.3261616004003,246.59391927732145,129.06559898623985,197.70231260602029,158.6738468327705
150,30,80.0,136.77932074834305,258.4800991574921,247.17046544751565,127.42518606843225,203.954112279597,160.32344997510216
145,30,80.0,142.3658331806979,264.64592420513304,246.49106543324277,125.50400694548526,201.59131990541766,161.50889970114827
140,30,80.0,145.48439679448256,264.40790608723415,246.64465414186932,123.88735155582445,194.4603692415841,162.51056795055752
135,30,80.0,151.7521075472247,261.4840696860352,250.41565942236443,120.85988679061455,203.96467402278083,163.7149633354918
155,20,90.0,153.46044888438726,251.40351883986543,231.82263643063047,122.61126973669985,189.17814017709708,166.99680402665842
150,20,90.0,156.7158014412531,264.5257279336672,248.15036005600868,124.25413085007753,198.12166141288222,169.4548593804856
145,20,90.0,157.30189187478175,273.7419042045403,247.66336740501984,124.43150800597161,198.57319622429074,177.360559968163
140,20,90.0,157.20410673294236,267.96870386647845,250.70603313050023,121.6110346040316,201.92473859172915,177.20114513303912
135,20,90.0,144.86968856233386,267.2039119135114,245.1297159808893,118.24422355713062,202.47381164368505,172.13150441920905
130,20,90.0,145.7965787057074,265.4436604468026,244.59197681541374,113.39062991480938,202.57016105540586,173.19113431202257
125,20,90.0,141.48403737584783,258.9102427184301,238.31178483568462,106.64756178815664,202.7458031911653,171.33125262703976
155,25,90.0,152.74613427917308,254.58451431410856,231.63825607603272,127.00173847728907,196.43427146486482,162.11110415203885
150,25,90.0,156.59320976062168,266.2751848815092,245.22528327961092,126.05241998922868,199.42654884581145,164.44258250503313
145,25,90.0,157.35336172374952,270.1735553711756,253.09516295261005,124.65548843558383,194.88721672448042,172.23693846118152
140,25,90.0,157.45234277233973,270.57707936618084,254.77647097657265,123.59729219963302,206.60285344280422,171.30070046509894
135,25,90.0,156.64721041127544,269.6735815532918,250.6378376953164,119.64827454148619,202.66046235567123,174.7998997097249
130,25,90.0,144.67731153650269,265.2782504838199,242.59065316125603,115.49022698467914,202.35390460570818,166.84967689848332
155,30,90.0,139.27764233202745,251.33767374270502,231.2946631852767,128.19103300029215,196.6074515260241,160.27414363302935
150,30,90.0,155.70155570899328,261.3671211450173,248.13499647991006,126.62801216814539,202.9850063967879,162.51919715246797
145,30,90.0,156.65168808676594,269.6515678814149,253.08063705565544,124.76333397269998,200.5905568915633,168.4638863279298
140,30,90.0,157.0362726001448,270.5522704409594,256.585233221144,123.17418589525921,193.47250940710177,168.60350821040618
135,30,90.0,156.32742441138365,267.18684848026135,251.78413682479908,120.11744221616955,203.20032706296195,168.13682875534033
155,20,100.0,137.91156868256812,254.00008835790726,243.1037017847547,123.03741853811603,188.29646406151642,157.37960714041327
150,20,100.0,138.42338097600432,257.8499869004103,242.28879113451214,123.78217695599463,200.33078516594344,164.40178230822335
145,20,100.0,145.43126767350205,274.18235765877074,247.08021599911862,123.8705068553719,198.44395403764554,168.07992716283738
140,20,100.0,148.71437089481424,277.875155793244,250.02340477118926,121.8856066867042,201.2901215324906,171.86962589946762
135,20,100.0,152.59977490106417,275.9947332329739,246.36002344396024,119.63749041405197,201.81966358440866,170.26637301560078
130,20,100.0,153.45313630955638,271.3948857070985,244.19920381230352,117.16750091004221,201.92312122461644,169.8740669293368
125,20,100.0,150.88344191688483,268.1927767126649,234.99586826514337,113.83643042258691,202.11381971473202,165.20978716779845
155,25,100.0,136.8961619184842,255.2685299731864,243.28234213767567,126.12779420464734,195.50322845678423,158.2034989569349
150,25,100.0,141.45464305277545,256.9575016625126,243.41276568341164,125.01622375754052,198.56404667040897,161.862051801287
145,25,100.0,147.23769332042673,272.1338180789883,250.41682445679285,123.63557907863037,194.03190048492493,168.5638912577748
140,25,100.0,152.26529237649342,276.29900148275004,250.66212199183113,123.38807628674837,205.95668506514266,169.44183620058385
135,25,100.0,152.798173082239,275.4076034849319,247.85660584941112,120.07987085930473,202.0208929136151,169.81831488074494
130,25,100.0,152.48904605050484,270.74164813418975,244.41690354549144,117.6315631418419,201.69529159774956,166.1464466274247
155,30,100.0,136.46776290881806,253.59552436369844,247.14137248503064,127.22432453593272,195.55249343366563,157.52795135616813
150,30,100.0,140.74578483227756,258.7492011929684,242.60238716585428,125.50993968207953,202.0512202643726,165.72703603017592
145,30,100.0,147.49100386926528,265.61471334542597,246.9666902193031,123.5880136782423,199.62626739466893,165.3847278230798
140,30,100.0,152.56703139155172,271.7950738067966,248.73172975796982,122.13187385633246,192.5206528240669,167.5979385331321
135,30,100.0,152.46092912580403,271.37203430056974,246.47240633066698,120.26307100169429,202.46383726954141,168.06121243171364
155,20,110.0,139.0818381227618,245.1191199272252,253.62630534944276,121.00493723304444,187.67051362317332,158.15880458169877
150,20,110.0,142.21566157604295,263.35825663381183,253.9773797815772,122.96077905155629,199.64695848241618,160.47662494312425
145,20,110.0,142.8566024603583,273.75397162611375,252.4863317912359,123.12569000904823,197.723512434708,161.17679237006016
140,20,110.0,142.76979769112552,277.2362964192341,250.41750001995308,121.40041271741147,200.6233986343358,162.97619347548866
135,20,110.0,147.11066910617598,275.28030344849833,246.72253400753453,119.1774798090276,201.1870022423805,162.8980430444985
130,20,110.0,151.44306232611083,270.6006233059176,243.34850483284941,116.71873350686111,201.29733462800755,162.4804778363674
125,20,110.0,149.8827729306423,267.3635091744455,235.50735681590731,113.38646483208494,201.50259491834242,160.87851939177537
155,25,110.0,137.9207293496208,246.41369990484247,253.19538724690048,125.4527232638628,194.6027672987557,155.4873979444445
150,25,110.0,141.98717301028395,263.9813802972366,255.93300624933985,124.64326165705508,197.72987499313464,158.69174194418682
145,25,110.0,140.943246449216,271.4876161609061,255.79253368642756,123.32492061623738,193.20467870798623,169.86232709054175
140,25,110.0,146.95465809949155,275.6553258668399,252.4342775021822,122.61369774386179,205.3357361189947,161.2950503796151
135,25,110.0,152.6504895061885,274.6154988576397,247.368933534364,119.60616141183549,201.40233132684074,159.3838033501253
130,25,110.0,152.95554955291024,269.82302357896407,239.96502011557476,117.1712498956175,201.05831196663488,159.06382530897457
155,30,110.0,137.42383770877365,244.49838914547973,252.75180261458758,126.53332917173249,194.53218741420997,153.42489176712255
150,30,110.0,140.89546046130812,256.76945706394093,255.75551747239246,125.11700185243849,201.14810608506184,155.03737573747543
145,30,110.0,142.95831950716638,264.80029233721433,255.6674375842219,123.359418839451,198.69365179097264,174.98188665741353
140,30,110.0,148.2059836794839,271.0363901471184,254.19621302745568,121.82240974010128,191.60006175190614,159.71072176847468
135,30,110.0,153.33040077976898,270.4937656586723,249.4384096700977,119.52259668433379,201.7515388617301,158.95434033990753
155,20,120.0,138.28933044930577,251.22608139318683,238.98639487817147,120.23879244085425,186.85576323064416,168.36845904619756
150,20,120.0,141.44993544336612,256.8687355838733,250.16716169250586,122.34391128435867,198.9835223327188,176.23021437904012
145,20,120.0,142.12717710944605,267.6083676586686,249.945089900376,122.55107630537769,197.08966563780336,176.85126182156876
140,20,120.0,141.82303592052972,267.61445387112184,248.08105497017056,120.19907755845905,199.97660802708788,175.38035119842243
135,20,120.0,146.11930028041286,265.1870179763187,244.57577670585883,116.66203658396198,200.57325488988192,172.6482002277143
130,20,120.0,150.4854170878708,262.2096355061132,240.7027189433241,111.76481534035409,200.69025649412544,172.6317776477465
125,20,120.0,148.9120198590781,256.03748791830293,233.1641681733136,104.99784619052218,200.90964324634209,170.56862643444938
155,25,120.0,136.98687556194534,256.41253359920637,238.64347814693048,124.71391611397988,193.72922625071863,167.515000089592
150,25,120.0,141.20921723985523,254.8636030059806,248.60195736694004,123.9783476899472,196.9206416411882,170.01914755459876
145,25,120.0,139.98289320027973,267.2383864574323,250.8407470788695,122.08454245392987,192.40218748274762,172.47158859878482
140,25,120.0,145.9080943848264,270.86181603153125,249.2178046808435,121.57510290932623,204.7383443225691,171.28898772880467
135,25,120.0,151.67650582390792,269.2664059502277,246.5613305357466,118.4266749301918,200.80226220451522,172.37097283744532
130,25,120.0,152.06181955573086,261.9281717624019,242.30721945977646,114.5525629020002,200.44037542425204,170.13583806083676
155,30,120.0,134.4363389397781,251.47672275837922,239.57622973158809,125.7657892253395,193.54238437650292,164.68340947439737
150,30,120.0,140.05641673348694,254.80450006817924,245.18159629453908,124.53181874071015,200.27199133024055,167.43145859544498
145,30,120.0,141.87463768193365,263.948914365409,248.24646829604092,122.68981757970677,197.8735637101278,168.68113162689892
140,30,120.0,147.15725767167714,268.5867578178851,247.23204792531817,121.17767631216876,190.7069925919331,168.35253033311943
135,30,120.0,152.35875088693328,266.0725587863815,244.4788259240688,118.85982158493225,201.06053526637575,168.16648573252562
155,20,130.0,137.5185629397101,258.41770815176653,250.70640076585883,119.49366462285981,186.06336316686534,167.6809677595511
150,20,130.0,140.705214800168,256.20159729851514,249.63225752019554,121.7439655064215,198.3382451697061,175.64208211511277
145,20,130.0,141.41776144069073,267.01786324650857,248.76673726217717,121.96093004178593,196.41336640537668,176.19137994035933
140,20,130.0,141.02275603534878,266.92063437728433,245.8635397488258,119.58920935090393,199.34756025597378,174.64347327808971
135,20,130.0,145.3301512180201,264.4357685774018,241.5670519268653,116.04033248177896,199.9763439270602,171.87220110015883
130,20,130.0,149.62825899440335,261.44172463651995,235.51762461537237,111.12940904620156,200.0998317991294,171.9585833033233
125,20,130.0,147.96789660013354,255.25815626159286,225.96803010565233,104.35493326299512,200.33295749446128,169.85730873132556
155,25,130.0,136.07863936138696,255.79219192672392,250.85105781911062,123.99537600886843,193.53686141324616,173.59130755038646
150,25,130.0,140.45260244376877,259.31616402719425,250.42502950718767,123.32609470909289,196.13360727388485,174.51712167004155
145,25,130.0,139.28893560620693,267.74547320534225,248.9653626309797,121.47138868333325,191.62171029133802,175.43262557541405
140,25,130.0,145.30605701593822,269.4044660195239,245.92891117818297,120.96984304461289,204.15267352757348,173.7848609980866
135,25,130.0,151.04803027912186,267.68981744738625,240.84257993459343,117.79333559947467,200.21949515827944,171.58017535104634
130,25,130.0,151.31311667011056,261.0405546990532,234.07455509167542,113.92514267300022,199.88879161238538,169.40111108523448
155,30,130.0,135.4506804844548,250.7377409471973,247.9562962647591,125.0101695417361,192.57973373233102,164.5660471598016
150,30,130.0,139.2403897520517,253.99657257280435,248.82147700464813,123.91410273720308,199.47591708103292,166.76470313611568
145,30,130.0,141.2365004308598,263.1507754901279,246.87864928338104,122.03860675632303,197.05412015559162,168.00974935896647
140,30,130.0,146.55311732592767,267.8423379730323,243.2893633488736,120.55062928758474,189.8878236328542,167.66465305010976
135,30,130.0,151.73254511080518,265.2298631596249,238.57121904753137,118.21522781013637,200.38848736305357,167.32860985036504
155,20,140.0,136.76732969826148,258.0045205614305,242.06430345869558,118.7674212627847,191.06557584641314,167.0109001953305
150,20,140.0,139.9793682954847,255.55136691079815,249.0744490132544,121.1592247047632,203.59522176855867,175.0688554267402
145,20,140.0,140.72632514409193,266.44232452943237,249.60129690224713,121.38486366704092,202.41977534726374,175.54822205108317
140,20,140.0,140.18321365647412,266.2443989874334,234.00253098961252,118.99479759286494,199.21702829692086,173.92527073095087
135,20,140.0,144.47452180671866,263.7035587812459,230.03892502778484,115.43438479704864,199.341713350547,171.11586883044416
130,20,140.0,148.7561536835463,260.69327563662523,225.43280959090967,110.51010643672404,199.3249983278189,171.30245034080232
125,20,140.0,147.0477011231394,254.49857592206743,215.07829184289312,103.72831426763975,199.67261806869428,169.16398669838836
155,25,140.0,135.19342142413322,255.1875721423882,241.06967115577726,123.29504652487542,198.3704573837685,173.57370513685245
150,25,140.0,139.71516323062622,258.6575209345578,247.61575676573977,122.68941629107456,196.5804189551454,174.72027958293467
145,25,140.0,138.49395509961994,267.1430341772461,250.39672983120687,120.872818548415,190.96632408266206,175.2638927908089
140,25,140.0,144.51382033919666,268.7538107880406,248.34530520849756,120.3789667530787,203.6554750323293,173.12112792224426
135,25,140.0,150.2779671114276,266.92294569553906,245.5343801650417,117.17604756848188,199.57700712172502,173.92426323725877
130,25,140.0,150.5238441275766,260.1754333292975,240.57226286894638,113.3136237304992,197.5222219391734,168.68500496946032
